x
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700339
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700338
-80.2291823700338
-80.2291823700339
-80.2291823700338
-80.2291823700339
-80.2291823700338
