theta_1,se_1,theta_2,se_2,theta_3,se_3,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2,alpha_3,sigma_sq_3
0.500079298777829,0.0874124524937337,5.27167951271699e-11,9.21474726295932e-12,4.48242171514294e-11,7.83514686949453e-12,3.39767022407742e-10,5.93903182510038e-11,NA,0.00312083201720875,NA,0.022799178956575
0.295369870962859,0.0511046596525515,0.389537649911331,0.104515682159114,0.461354594781196,0.077573186500103,0.44010911854703,0.00455900968433403,0.345104389373775,0.00455900968433403,2.8847721441722e-12,0.00455900968433403
0.482778903807197,0.0833064234006516,1.66385137317133e-11,2.87107630172094e-12,4.24209951097698e-11,7.31999959364995e-12,4.33207462607216e-10,7.47525710334087e-11,NA,0.00230373598506739,NA,0.0202055905076397
0.29880521024932,0.0264992969758189,0.610437302288753,0.211186171303749,0.475095717158886,0.0451694088739182,1.1129106694575,0.000171476515921599,0.48472816767777,0.0788493168314509,0.394403953031183,0.0200914453655101
0.274436126500137,0.0429353845564009,0.536678525200563,0.101442813452611,0.474260753863799,0.0431561084441459,0.661538320199775,0.00805151153254253,0.446256539022387,0.00805151153254253,0.195637802537992,0.00805151153254253
0.286885577049074,0.0715264664006162,0.403079177591132,0.0818768040736851,0.484400212245205,0.0476008816056524,0.332968581582448,0.00710586665545492,0.325644542613434,0.00710586665545492,0.151043264120427,0.00710586665545492
0.300458119591614,0.0290006907405935,0.49371179394085,0.159272947948305,0.494728616958607,0.0431288966023894,0.797321020526111,0.000421237737325272,0.335840294093791,0.0431252462114098,0.269334473973416,0.011281981945594
0.28884332648927,0.022779624235015,0.506721691277311,0.0980450230502286,0.507015307473834,0.039245019785878,1.02135663028418,0.00015765364675693,0.42812030172882,0.0260402351306279,0.336813432981534,0.012752758373938
0.292994666093375,0.0238563877118696,0.711979795736597,0.446273783080568,0.506462367633153,0.0350618500790258,1.06842597778922,0.00156874664945068,0.394921538430841,0.539900063426598,0.592676531344399,0.0223983573113753
0.517049929284345,0.0896122905632266,2.68967152725277e-11,4.66159287079723e-12,2.07691929192962e-11,3.59960391682822e-12,2.78600591866769e-10,4.82855441523947e-11,NA,0.00258002901129981,NA,0.049938638527794
0.293147176670436,0.0243062995658526,0.592998710964858,0.15496865219526,0.484346067002111,0.0427292379266366,0.948527493225293,0.000367236068192707,0.367306848270734,0.0314527079605523,0.273379578262091,0.0120035518970775
0.496277434261744,0.0896071848889147,3.79389892597234e-10,6.85021278501568e-11,NA,0.00872490185194931,NA,NA,NA,NA,NA,NA
0.483920769532379,0.0801838683674471,1.40749530060678e-11,2.33216726822268e-12,2.04923594116374e-11,3.39550759763619e-12,3.88232545288918e-10,6.43286861555601e-11,NA,0.00310017660300325,NA,0.0364709917227504
0.322559143689526,0.0690460478382497,0.392571200648689,0.0830953640568199,0.464994913956432,0.0521070900183835,0.618024553697896,0.00963822715312299,0.546487590233366,0.00963822715312299,0.179952432922667,0.00963822715312299
0.308872341946321,0.0583922218489233,0.529573747951106,0.0923207621458093,0.481937312428154,0.0514876191874892,0.557865016806674,0.0120084364289166,0.398474246167732,0.0120084364289166,0.222240197439507,0.0120084364289166
0.496887904734701,0.0821971791315846,1.41475682622205e-11,2.34034717215936e-12,2.07272814294427e-11,3.42878956869823e-12,4.61751721356964e-10,7.63848115299983e-11,NA,0.00260966525786031,NA,0.0298414543796019
0.286633934515254,0.0249235788491265,0.600272828265275,0.243376010570665,0.511285149866924,0.0401297628724554,0.818332173857662,0.00137408635924365,0.375169733368518,0.156854592966624,0.446069643597347,0.0227849250966988
0.482709378718509,0.0762412467324846,1.05258995982089e-11,1.662506973614e-12,1.46421741528017e-11,2.31264951853101e-12,2.89871420176253e-10,4.57835696605372e-11,NA,0.00319063135328515,NA,0.0585776586201778
0.293437884556757,0.0585238353339986,0.363851371320495,0.102972631756333,0.493715155082287,0.0545168855124939,0.355675696885842,0.00348629495804988,0.311156565757813,0.00348629495804988,0.0468364303482669,0.00348629495804988
0.295698410708557,0.0278453807483644,0.55527921281712,0.163318437900593,0.480285471143736,0.0365405260063267,0.973706365559561,0.000674567541970734,0.445787997177449,0.0629650966970019,0.349227273375754,0.0119767182570244
0.293723370598709,0.0269415412915106,0.593969294915187,0.201022219976677,0.49762918522717,0.0414692160893629,0.80287500278684,0.000403273779060992,0.355632220377938,0.113863265936959,0.379927604726772,0.0158705577015489
1.23589789827057e-62,0,0,0,0.72,9.66109201064052e-31,9.40768039494108e-09,6.12149870845575e-94,0.128516472437389,6.12149870845575e-94,11.9274466852371,6.12149870845575e-94
0.282144753963081,0.02845248949912,0.438678007372229,0.100336783040424,0.512414659231208,0.0434985013196539,0.930852176441248,0.000781834662649165,0.516494362863528,0.0323852291264178,0.364515220753858,0.0176180083556718
0.291308668497032,0.0283727848913388,0.615479409056435,0.149970186631962,0.481310558301591,0.0421830870494865,0.772097640552597,0.000955035769316791,0.357235741778521,0.0400710465161534,0.302640541256672,0.0123857762961049
0.280703655302063,0.019639588132426,0.601877219581182,0.114998248805011,0.485454575729146,0.0424830184030889,1.25469648716148,0.000645821092301744,0.521448935317139,0.0231246536744171,0.37840287311576,0.0170288599257219
0.500113260762398,0.099569623341931,3.905026531769e-11,7.77467928596309e-12,4.29936511061131e-11,8.55978431806452e-12,3.04009550100166e-10,6.05265222315403e-11,NA,0.00277868655191136,NA,0.0239676790642702
0.285500434200994,0.0216340959536916,0.572364635612035,0.191522275986692,0.515404859273682,0.0402728358909552,0.835996298352071,0.000883651764373173,0.379213418055318,0.0552632945634565,0.355575841547363,0.0166484797326005
0.28162903066142,0.0541273701898616,0.376951566965454,0.0681085716499848,0.477551451983641,0.0526711626567293,0.451936521468527,0.00527471484013309,0.357517430996218,0.00527471484013309,0.10749596640788,0.00527471484013309
0.484691368897464,0.0501021496579822,0.174078050730654,0.0158622078764609,NA,NA,NA,NA,NA,NA,NA,NA
0.316393210635742,0.0363063442723144,0.648383878896328,0.285719382856391,0.488917139411493,0.042748727172199,0.767667010475602,0.000946800080953749,0.297568643854011,0.0763777209650971,0.285017895738589,0.0105841961584634
0.3046765969536,0.0606752511386766,0.433118148701901,0.111789160468482,0.474686541502678,0.0554083455609431,0.543734908478735,0.0109512614235237,0.427275802705363,0.0109512614235237,0.182688495334857,0.0109512614235237
0.304435456796675,0.0311414651168087,0.255885060455757,0.0376684924596659,0.509245906616964,0.049467032114922,0.602923046980197,0.00196544601296966,0.559649161742759,0.00129697645668265,0.252525274794428,0.0145105042862528
0.286540006766125,0.0472172502298206,0.420030460988658,0.0920396446546823,0.462752051524426,0.0522323631142736,0.426225508792488,0.00576774968341166,0.326832283705357,0.00576774968341166,0.10473008364221,0.00576774968341166
0.473754235808625,0.0768175192431158,2.02133364679102e-11,3.27751869160806e-12,2.74707415396717e-11,4.45428042082737e-12,3.21372879620377e-10,5.21094388155008e-11,NA,0.00293625493069028,NA,0.0275637202180354
0.525772602055121,0.077781235955918,1.58450877304904e-11,2.34407518134292e-12,1.89329362004986e-11,2.80088230575951e-12,4.45374773540472e-10,6.58874201777695e-11,NA,0.00194847587483912,NA,0.0339416505364608
0.292813613042218,0.0278936872054636,0.55404301494664,0.208520151326857,0.49695543220608,0.0385525143689427,0.758173784451496,0.000809185411316989,0.317268314595664,0.0836744271109355,0.344739198482676,0.0130398893326779
0.32320509858035,0.0622690914960873,0.417259210916246,0.078768444205709,0.473997505832239,0.0650458386983467,0.475715686008499,0.00446486845486628,0.344209856078251,0.00446486845486628,0.0214808222650618,0.00446486845486628
0.514151621787234,0.079614995529463,2.5195828927466e-11,3.90150633085317e-12,3.05195858282353e-11,4.72587576565405e-12,4.36799090781108e-10,6.76371641869533e-11,NA,0.00232323846906394,NA,0.0258485963837933
0.301533443099232,0.0533534042237878,0.349394621182592,0.0683952381983627,0.492228376424758,0.0386160107652202,0.521699003821296,0.00796892703010653,0.490220309323431,0.00796892703010653,0.246767852142982,0.00796892703010653
0.499553181964314,0.089700219338216,5.91746724199142e-11,1.06254574827481e-11,6.6631239782066e-11,1.1964365434981e-11,4.61325859497273e-10,8.28360868818417e-11,NA,0.0017690361911009,NA,0.0139247248532093
0.280528583964585,0.0210643733192911,0.551210360072515,0.14783949736009,0.488056532423563,0.0415884082197784,1.04492575178815,0.0013977486378439,0.503886197385033,0.0367254174890907,0.352749897828412,0.0149017363471666
