longitude,latitude
-50.5786111,-27.6319445
-44.603744,-21.984939
-48.6905555,-27
-51.454563,-29.176827
-50.331482,-25.856132
-50.361965,-28.881203
-48.715435,-25.442076
-43.499255,-19.917942
-43.527222,-20.463056
-44.682278,-21.590694
-43.785957,-21.30184
-48.66539,-26.363671
-46.7725,-23.663056
-44.871864,-22.53297
-49.100588,-25.225484
-44.9597,-23.0744
-48.8702778,-28.1694445
-43.592558,-20.038327
-47.118344,-23.530901
-52.816084,-23.88625
-51.358924,-23.291409
-51.204698,-23.317178
-51.174262,-22.981501
-48.818297,-24.696227
-46.907512,-23.018769
-53.408603,-23.86922
-53.843598,-25.155287
-47.014141,-22.967357
-46.935556,-23.230278
-47.431182,-21.850732
-46.40461,-23.190559
-47.47442,-22.357523
-48.641481,-23.805347
-54.3562,-25.5962
-48.924444,-21.223611
-45.854239,-22.954083
-45.334266,-23.845587
-48.6,-24.444444
-45.135981,-23.350391
-39.823694,-18.282278
-47.841574,-24.531603
-47.876943,-24.675832
-49.1758334,-26.5522222
-48.78,-26.0086111
-48.923964,-27.124971
-46.824167,-24.041111
-45.522847,-23.10806
-41.573124,-20.372027
-43.34816,-18.39868
-48.211126,-25.287659
-48.786207,-25.382713
-45.739264,-22.268598
-42.082,-16.918181
-45.117,-23.417
-44.7875,-23.303889
-40.510556,-19.823611
-44.811552,-21.53559
-45.698889,-23.637778
-40.774924,-19.797048
-40.8799,-20.4146
-40.981111,-19.741389
-39.408056,-15.202778
-42.478729,-20.714414
-44.624212,-21.476275
-43.666667,-20.666667
-39.468889,-13.447778
-46.743204,-23.986286
-47.242058,-24.545629
-48.869902,-25.928931
-49.4105556,-27.3605556
-45.8,-23.316667
-50.117472,-29.171141
-51.339345,-29.201715
-49.391944,-25.747222
-49.633333,-25.466667
-50.854669,-29.311825
-50.454084,-28.716379
-53.877087,-29.633345
-48.881678,-24.937913
-50.926111,-28.263333
-49.138977,-25.815208
-49.4108333,-27.6291667
-45.560394,-22.608784
-49.778416,-25.743561
-51.651381,-25.671285
-50.108583,-28.490111
-50.350576,-27.791303
-43.4042,-18.5578
-51.193207,-28.047098
-49.152078,-25.590038
-51.548523,-27.023077
-46.646181,-23.892913
-50.129444,-26.999444
-47.55,-22.566667
-48.961944,-25.888056
-44.660533,-22.764317
-48.954444,-26.039167
-49.5094444,-27.2822223
-44.566667,-22.416667
-48.7808334,-27.81
-49.0283334,-27.2644444
-48.844524,-25.232705
-45.654846,-22.684688
-40.8556,-19.8019
-39.163566,-14.264935
-39.4592,-13.8908
-43.828333,-22.803056
-43.982725,-20.710864
-45.407483,-20.455965
-43.978642,-20.196825
-43.778,-19.877
-44.80823,-22.359081
-41.808251,-20.548707
-42.562747,-22.204393
-46.7,-23.583333
-46.945445,-23.714883
-42.956954,-21.430238
-49.2243,-26.1502
-48.4,-24.3
-40.687075,-14.867597
-44.635556,-22.4375
-42.39,-22.41
-39.663333,-13.156111
-44.728081,-22.912411
-48.717856,-24.856149
-43.249763,-19.58372
-41.193212,-20.895144
-44.582222,-22.664722
-39.631389,-16.838611
-34.948442,-8.005063
-40.697222,-20.043333
-47.109603,-22.821541
-40.534722,-19.3325
-46.175321,-23.430883
-40.071,-19.3213
-39.5815229,-17.0363517
-43.318565,-21.746825
-43.291,-22.422
-44.745085,-21.992837
-48.7619444,-27.8788889
-48.87,-27.63
-48.6894444,-27.5402777
-43.894807,-20.087486
-34.941667,-7.941667
-34.808611,-7.470833
-34.855056,-7.367861
-35.671997,-9.587351
-40.766427,-19.479637
-47.431955,-22.019483
-51.780276,-20.97377
-38.030924,-12.576073
-38.983314,-14.108132
-35.142814,-6.389763
-36.049232,-8.985084
-35.250925,-8.971988
-39.371809,-12.915732
-39.358786,-17.116127
-38.6372,-12.784585
-40.070526,-19.153149
-41.033475,-20.071025
-46.392499,-23.450701
-37.853611,-12.151944
-35.156481,-7.04171
-49.493986,-21.403651
-38.930556,-13.943056
-39.045278,-13.694722
-37.6,-11.8
-50.223314,-24.909193
-39.920556,-18.850278
-49.65853,-24.203251
-46.741279,-23.372511
-40.409209,-20.591903
-38.433333,-12.133333
-45.465832,-23.184885
-41.812568,-19.729407
-40.647778,-19.022778
-38.993109,-15.359785
-39.29139,-17.802777
-36.076904,-9.78069
-38.483333,-12.5
-36.511489,-8.888694
-43.233333,-22.516667
-43.323234,-22.68022
-35.615143,-8.663584
-40.210771,-20.212469
-40.262999,-20.111442
-40.0722,-19.3911
-37.084583,-10.964444
-37.979444,-12.374444
-43.884444,-20.181944
-49.3925,-21.860278
-51.407222,-20.361111
-48.303611,-18.606389
-35.824439,-9.563328
-34.980118,-7.591641
-35.262222,-6.388889
-37.2081,-10.4583
-37.350139,-11.100917
-44.881846,-21.342355
-44.65,-22.633333
-43.193716,-20.378583
-50.225556,-24.13474
-37.19164,-10.5323
-49.566667,-20.866667
-44.466667,-19.883333
-45.020278,-21.753056
-49.393889,-21.391111
-47.0202,-23.1028
-34.985711,-7.706258
-35.723727,-8.860611
-35.608367,-9.491182
-47.168,-21.281
-37.148333,-10.688611
-43.560811,-22.595597
-43.2075,-22.9028
-40.327778,-20.426944
-45.17342,-23.491844
-43.439895,-20.336513
-38.359444,-12.065
-45.86817,-23.244839
-46.770772,-23.598555
-39.138239,-14.803816
-40.376944,-19.889444
-39.25,-16.5
-35.697958,-8.576858
-35.913415,-9.616854
-35.870639,-9.214444
-39.2803,-14.7858
-39.576198,-16.472607
-39.961104,-19.138966
-39.8589,-18.7161
-39.331389,-13.913889
-34.881111,-8.054167
-39.466667,-13.683333
-39.1814,-15.0684
-39.140614,-14.622056
-39.341667,-15.173611
-35.95,-9.255833
-39.207222,-17.019444
-35.888806,-8.801082
-35.531767,-9.23
-39.6325,-13.618889
-39.210827,-16.09722
-35.185833,-8.723056
-35.023611,-7.790833
-35.793898,-8.790555
-39.069167,-14.781944
-35.529981,-9.43466
-44.3527793884,-21.4727802277
-40.2664,-20.2667
-36.378889,-9.9425
-35.142056,-6.741861
-39.20924,-14.795947
-46.609226,-23.587045
-47.846843,-23.373602
-46.644319,-23.510765
-38.9439583,-13.6189611
-39.245,-17.614444
-48.115682,-18.791726
-38.666386,-13.001059
-35.822697,-9.5
-47.628492,-23.431664
-45.040636,-21.139632
-42.8075,-22.561389
-47.256819,-22.846742
-44.955546,-21.726831
-43.867648,-20.457641
-36.558841,-9.944949
-44.06562,-20.70469
-43.722613,-20.356864
-44.269138,-19.933904
-45.045556,-23.195833
-40.780556,-20.067222
-45.945278,-23.330333
-41.709618,-20.892169
-45.691551,-22.065743
-43,-21.7
-40.129,-14.411
-42.436111,-22.327222
-41.4131,-20.4642
-41.259795,-20.379686
-45.954444,-22.910833
-40.113093,-13.949583
-47.1,-23.966667
-49.680392,-27.180222
-46.196521,-23.498413
-41.688269,-20.62137
-47.550861,-24.027917
-44.566667,-22.25
-47.04905,-24.071539
-43.626918,-21.520777
-49.416881,-25.592561
-48.751111,-25.243889
-48.576588,-27.172676
-50.612879,-23.924901
-52.312389,-24.107694
-53.639972,-25.056361
-51.845306,-25.930167
-51.555,-24.970444
-52.573889,-24.505389
-49.413611,-24.566944
-51.593056,-26.305833
-45.539482,-22.71112
-49.0977777,-26.2238889
-50.7616667,-27.4508333
-50.9408333,-27.4494444
-52.1997222,-26.9997222
-52.5641667,-26.4605556
-49.799981,-29.232543
-49.217649,-25.295569
-48.669111,-27.232866
-46.1447,-22.7553
-50.902716,-24.193433
-49.3388889,-26.6036111
-50.31,-26.73
-50.6744445,-26.8197223
-50.5802778,-26.3813889
-51.188611,-27.930278
-53.520689,-26.755259
-49.0553,-25.3058
-54.348919,-24.852192
-49.053033,-25.439593
-49.541704,-25.689504
-48.55768,-25.247709
-50.64097,-28.65425
-45.936667,-22.713889
-49.7380555,-27.5936111
-50.694928,-24.393714
-51.0147,-26.7756
-49.8053,-26.1117
-49.3208334,-28.8902777
-50.94,-27.36
-49.5,-28.62
-49.48239,-25.33061
-44.252123,-21.141217
-45.299991,-22.599987
-49.280742,-25.560345
-50.959388,-25.296854
-52.4246,-25.405952
-49.2127778,-27.1180556
-43.397161,-23.010952
-51.403674,-28.995914
-50.294185,-24.859051
-47.695034,-23.810087
-45.457835,-22.723727
-48.828772,-25.488073
-47.742222,-24.815
-50.535834,-27.286346
-50.573975,-29.455204
-52.498968,-23.950358
-46.772455,-23.899916
-52.87,-26.38
-45.415708,-23.818425
-48.499985,-27.539248
-48.8697223,-27.0055556
-51.1172223,-27.7169445
-48.78,-27.72
-51.9302778,-26.64
-46.611333,-21.7762
-44.316742,-22.031884
-50.448494,-29.649408
-46.545919,-23.498924
-47.571972,-24.703788
-50.94,-27.63
-51.3880555,-27.2697223
-49.4088889,-28.6219445
-49.2322223,-28.6191667
-49.375,-28.01
-50.0394444,-27.5402777
-51.548158,-26.166868
-50.823585,-28.898788
-44.611772,-21.327271
-43.696389,-20.488889
-43.657778,-20.109167
-43.38891,-18.621946
-46.783333,-24.166667
-48.952519,-26.804488
-48.236861,-25.46975
-48.637505,-25.959361
-45.37,-23.41
-49.134583,-27.026611
-47.009199,-24.345705
-47.078842,-24.38048
-49.4119444,-28.2597222
-48.87,-28.44
-43.539831,-20.377683
-47.538922,-22.672564
-53.087069,-23.767614
-46.723192,-20.88823
-50.597634,-24.326798
-49.1894444,-26.9197223
-47.348864,-23.121553
-44.791858,-22.548802
-45.333333,-22.488889
-52.225673,-26.325994
-52.479831,-25.353569
-53.07371,-25.772545
-51.140521,-23.346714
-49.2705556,-26.9502778
-51.968742,-23.010798
-52.106533,-23.929926
-51.95,-23.916667
-46.974722,-23.036111
-41.929444,-21.519444
-49.378,-23.391
-43.524444,-22.483889
-43.888805,-22.011409
-40.3215,-19.5803
-44.734722,-23.182222
-43.466667,-22.566667
-46.535688,-23.691503
-48.806349,-27.551462
-47.850833,-24.879444
-43.483333,-21.933333
-47.783123,-24.641688
-46.415299,-23.806305
-47.9267,-25.0147
-47.966514,-25.140513
-49.77,-26.8216667
-46.39872,-23.996543
-48.6163886,-26.1172
-45.05,-21.6
-48.598722,-25.694167
-42.586478,-22.353674
-47.931405,-25.078091
-49.4286111,-26.7855555
-48.7766667,-26.5480555
-43.275432,-22.925745
-49.049167,-27.179722
-39.5361,-14.7703
-41.474106,-20.36322
-40.862,-20.292
-44.781667,-22.455556
-46.883611,-23.640833
-40.859722,-19.992778
-41.115278,-18.921111
-40.614444,-20.173056
-41.203889,-21.3425
-43.953837,-20.262654
-40.6075,-19.931389
-49.007763,-27.548645
-48.705664,-27.610669
-42.9125,-22.48222222
-44.5633010864258,-22.4960994720459
-42.5311012268066,-22.2819004058838
-47.994149,-25.210336
-46.489917,-23.743611
-46,-23.5833333
-45.848812,-23.570167
-46.679032,-23.729205
-49.0416666,-26.5336111
-48.670767,-26.071833
-49.0486111,-26.3697223
-49.027896,-27.056024
-52.833846,-29.660785
-49.633333,-24.133333
-49.236765,-25.442363
-49.3049,-25.4169
-45.1761,-22.6136
-49.969159,-25.172096
-51.1219445,-27.8108333
-50.4,-26.64
-49.808659,-25.551418
-51.191053,-26.074497
-46.509216,-23.811916
-51.09141,-29.106536
-49.026,-25.059
-50.390567,-29.423391
-51.757822,-26.577875
-49.3791667,-26.4219445
-49.883208,-27.766879
-48.87,-27.45
-49.8583333,-26.4594444
-49.9975,-25.2527778
-49.699092,-25.779965
-50.983124,-29.067645
-50.982906,-28.875337
-51.156076,-29.141
-45.076565,-22.465227
-48.87106,-26.819808
-49.0047,-25.3878
-49.148214,-27.683639
-49.2494444,-26.2213889
-49.14,-27.4497222
-39.603333,-14.705833
-39.216667,-14.416667
-45.273992,-21.697788
-43.689722,-20.048056
-44.765255,-21.152429
-43.076211,-22.475742
-40.682509,-16.201495
-41.865853,-17.450429
-46.679136,-22.62171
-50.2177778,-27.1825
-46.395975,-23.053218
-44.985425,-23.239583
-48.082059,-24.232154
-47.237619,-23.662734
-44.333088,-22.257226
-43.152356,-22.513021
-40.793333,-19.187222
-40.888889,-20.629444
-41.583333,-19.25
-43.58996,-19.956914
-45.297825,-23.23744
-44.878916,-22.462827
-44.981667,-22.462778
-49.072474,-24.884437
-41.220908,-20.718568
-34.940202,-7.793488
-44.310833,-22.343611
-45.638467,-22.606944
-42.346111,-22.532222
-43.354824,-21.98117
-40.812778,-18.871389
-42.275807,-22.511078
-41.591115,-20.634074
-39.711,-13.578
-35.899683,-8.955641
-42.331912,-21.039543
-40.7575,-19.973611
-41.509996,-20.971138
-42.85,-19.766668
-40.643377,-19.735167
-44.576667,-21.603889
-41.736111,-20.394444
-49.037993,-24.983668
-49.3666667,-27.0502778
-46.730278,-23.836111
-44.891667,-22.390556
-44.466308,-22.163838
-48.6902777,-27.3613889
-45.771389,-23.544167
-43.816944,-20.878056
-47.029581,-23.783278
-47.508056,-23.976257
-49.14,-27.27
-48.78,-28.08
-34.863056,-7.115
-42.567043,-19.715495
-45.416667,-20.216667
-34.9075,-7.26
-39.062855,-13.33704
-39.329646,-13.308607
-35.102563,-6.796356
-41.943889,-21.963333
-36.313219,-9.783164
-39.22622,-15.480955
-37.274072,-11.292319
-34.961874,-8.071444
-34.825912,-7.19433
-47.540528,-22.410462
-51.707251,-20.825208
-39.65,-13.083333
-41.370413,-20.711783
-36.836718,-10.695219
-38.299147,-12.530499
-43.304003,-22.555355
-40.546389,-20.123056
-40.4306,-13.4411
-35.066548,-6.224603
-37.253,-10.4107
-37.448333,-11.350833
-37.206389,-11.014722
-35.1988889,-5.9280556
-45.074064,-23.539998
-48.9909,-24.6573
-40.617311,-20.814728
-38.5,-12.966667
-39.383333,-15.966667
-39.133333,-13.716667
-39.156111,-13.877222
-48.746412,-25.311203
-50.147151,-24.685415
-46.583758,-23.331755
-42.610375,-21.930898
-37.733333,-12.01
-42.486,-19.753
-36.642361,-10.009722
-38.726024,-12.585133
-34.980305,-6.649817
-35.073805,-8.647685
-40.573917,-20.721667
-37.405556,-10.826111
-42.271479,-22.581967
-35.896731,-9.709714
-36.476217,-9.922986
-35.9592,-9.193056
-48.675326,-25.319185
-39.475544,-12.854008
-43.217387,-22.807188
-43.309249,-21.869348
-43.415316,-20.23367
-35.301989,-8.633458
-35.045871,-7.55745
-48.4251,-18.585364
-35.245833,-5.873611
-35.28,-8.82
-35.1,-7.92
-37.4348,-11.2731
-44.274722,-21.875833
-40.600349,-20.389054
-34.944991,-8.175808
-44.419566,-22.477181
-35.824225,-9.408531
-37.5,-11.3
-47,-23.269783
-39.254167,-17.215014
-44.110833,-19.98
-45.247141,-23.547916
-43.470181,-22.784918
-35.996433,-9.850758
-36.950873,-10.58368
-43.44164,-20.412972
-45.602016,-22.752333
-35.71633,-8.490026
-37.734722,-11.771389
-39.569889,-13.742278
-34.873729,-7.93136
-39.138,-14.518
-36.313333,-9.623056
-39.703334,-18.42089
-38.985179,-14.291026
-35.017432,-7.945131
-34.998,-7.848583
-40.3378,-20.3194
-39.181667,-17.101111
-47.169767,-22.922308
-39.01555,-14.23
-45.850355,-21.420565
-41.082534,-16.410362
-39.0617,-14.4231
-43.6536102295,-18.6397190094
-35.23,-6.08
-45.88,-23.1703
-55.320619,-23.118472
-43.2485756,-19.9480039
-47.397904,-22.084451
-44.716135,-21.297508
-42.608521,-22.588381
-35.082511,-6.967619
-41.858333,-21.936944
-35.786727,-9.240635
-36.240629,-9.423
-36.351564,-9.220394
-39.333333,-14.133333
-40.320206,-19.808468
-39.193063,-14.706123
-39.181026,-16.368949
-40.228617,-19.027089
-39.058982,-14.605634
-38.468992,-12.422998
-39.754444,-17.735278
-39.624694,-13.931667
-36.302306,-9.3375
-39.066667,-15.283333
-39.975238,-13.504396
-39.243637,-15.151378
-42.056723,-22.426752
-35.154246,-8.563351
-36.106472,-9.027
-40.460436,-20.374888
-35.545237,-8.230664
-39.689091,-13.518442
-38.461105,-12.892902
-39.415,-16.867222
-40.57472,-15.26444
-35.178495,-8.059292
-35.247801,-7.412178
-39.147222,-16.606389
-48.182916,-18.65077
-43.028557,-22.578562
-42.083333,-22.2
-39.1387939,-16.4206361
-44.870703,-21.963635
-47.484992,-23.39414
-39.062938,-14.852912
-43.045,-18.134722
-43.395556,-19.836667
-44.009913,-20.033023
-47.495325,-23.26965
-53.654819,-22.917324
-37.3430555556,-10.7538888889
-37.051389,-10.519472
-38.316667,-12.683333
-37.301767,-11.215237
-44.087933,-21.057856
-43.916844,-19.893565
-45.478333,-21.116111
-44.683972,-23.281867
-40.596389,-20.054167
-40.683611,-19.931111
-42.21,-22.32
-40.925804,-20.176442
-47.092482,-23.714883
-44.36088,-22.78053
-43.0406,-22.6531
-48.957748,-26.211797
-39.602222,-13.03
-40.525,-20.267778
-49.31727,-24.705662
-48.598465,-27.365584
-48.506147,-24.753438
-39.5653,-15.3917
-48.7786111,-26.8225
-49.421389,-28.136944
-43.864207,-22.691518
-51.254608,-23.445185
-41.085833,-20.381111
-48.96,-27.4497222
-39.3342,-15.4294
-43.805046,-21.909575
-46.381111,-21.952778
-49.499973,-28.009949
-52.264237,-27.635478
-49.316667,-28.683333
-49.001298,-27.688085
-49.240056,-25.18425
-51.748917,-24.780389
-48.2977,-25.1752
-53.444247,-24.958601
-48.546296,-25.82127
-48.69,-26.46
-48.9619444,-26.28
-50.1325,-27.275
-50.302056,-26.217659
-49.508429,-25.441828
-44.286071,-23.177469
-42.015,-21.961944
-50.2336111,-27.3611111
-49.59,-27.81
-51.201667,-25.303056
-50.05,-25.35
-49.238125,-25.913527
-49.979662,-29.399172
-48.6163889,-26.8019444
-51.278964,-23.300131
-50.0380555,-27.0922222
-49.5005556,-27.6302778
-48.78,-28.26
-49.5002778,-26.9102778
-51.4767,-25.6686
-44.301639,-20.128026
-47.624078,-24.309491
-46.719933,-21.945538
-48.679141,-26.252549
-51.156767,-29.264193
-48.809444,-26.442417
-45.44808,-22.80463
-48.579182,-25.553525
-46.386111,-22.888889
-46.564722,-21.838889
-44.6525,-22.245
-50.870995,-29.379838
-48.8456,-26.3044
-51.215278,-28.148889
-49.2147222,-26.2947222
-49.0719445,-26.9213889
-52.750583,-23.921861
-52.431944,-24.005833
-51.194884,-23.909364
-48.7802778,-26.9997222
-48.69,-27.45
-51.4825,-26.8180556
-45.739187,-22.688701
-50.895,-27.9902777
-49.5886111,-28.7080556
-50.67,-28.2602778
-51.0338889,-27.8519444
-50.13,-27.5408333
-46.264506,-21.411554
-51.338611,-29.276126
-50.681022,-25.241012
-49.95251,-29.159487
-52.895625,-27.524146
-48.326694,-25.294518
-43.71107,-20.55535
-43.902718,-21.713469
-41.829139,-20.481247
-43.420983,-18.912313
-43.37722,-20.384715
-43.855278,-20.741667
-48.504667,-27.778979
-46.896558,-24.246741
-50.2202778,-26.91
-49.3936111,-27.1802778
-49.03268,-26.192699
-48.303838,-25.558677
-48.78,-27.99
-43.315089,-18.456893
-44.999444,-21.245278
-43.429604,-19.063374
-46.986549,-22.825058
-51.167007,-23.171261
-49.3597222,-26.9286111
-51.45555,-23.424138
-53.346329,-23.228096
-52.859444,-22.618333
-54.425,-25.625
-51.967563,-23.435587
-44.128656,-22.736562
-53.633,-24.667
-50.996347,-23.600786
-50.566585,-23.161861
-45.431056,-22.960203
-50.972589,-23.304912
-46.967118,-22.896589
-49.2766667,-26.3630556
-53.401,-25.3003
-50.969155,-23.529978
-54.277384,-22.484054
-47.0608,-22.9056
-46.781467,-23.739563
-48.015183,-25.089404
-47.926389,-24.183611
-49.2683334,-27.0475
-49.269542,-24.826202
-40.319806,-20.157849
-45.553056,-23.759722
-48.52,-25.7
-48.3186,-25.4689
-47.649444,-24.708889
-42.511621,-22.400861
-41.148609,-20.299204
-48.649713,-24.550199
-39.021944,-13.172778
-48.705023,-27.969487
-49.1369444,-27.3605556
-43.4153,-19.9594
-44.903174,-21.158212
-39.047382,-13.558721
-49.3205556,-27.1802778
-43.589333,-18.674111
-39.833333,-16.5
-40.545564,-19.888659
-43.133333,-18.1
-43.5081,-20.2878
-43.296111,-22.4875
-45.623889,-23.703333
-48.407778,-24.634722
-43.626944,-20.522222
-40.054444,-16.406389
-48.426232,-25.17565
-44.00748,-21.156491
-43.023611,-22.757222
-44.3180999755859,-23.0067005157471
-48.820226,-25.573873
-47.993333,-24.538889
-48.004281,-24.062487
-48.554339,-25.017944
-49.158989,-26.735425
-45.438721,-23.600818
-46.774722,-23.454167
-49.635556,-28.084722
-49.728889,-25.526389
-50.923063,-27.018449
-50.835895,-24.650194
-49.519722,-28.077778
-50.634914,-29.0975
-49.710571,-25.458331
-49.829143,-25.61983
-48.390037,-25.593568
-50.129089,-25.037172
-48.8719445,-27.8983333
-51.2122222,-27.7233334
-49.5905555,-26.6402777
-47.714531,-24.187247
-49.375176,-25.423409
-50.34077,-28.02098
-49.811111,-25.374639
-51.04391,-25.471479
-51.157839,-26.482259
-51.815028,-29.600087
-49.833333,-25.300833
-48.918672,-25.439322
-49.118361,-24.311533
-50.282361,-25.287974
-44.666667,-22.066667
-44.813611,-23.139722
-45.264444,-23.439167
-40.531545,-19.969888
-41.843247,-20.419667
-46.445117,-20.929116
-46.458592,-21.805578
-45.927027,-21.381975
-43.678611,-18.751111
-44.881944,-21.274722
-41.399999,-20.3
-44.605825,-22.869713
-46.637861,-23.417031
-46.325406,-23.585001
-47.201695,-23.942839
-44.199386,-21.936005
-43.879087,-21.645311
-43.40808,-21.647895
-43.366954,-21.79311
-40.868611,-19.169167
-43.850549,-20.237823
-44.216667,-21.333333
-45.266945,-22.526945
-44.616103,-22.345835
-41.1847,-20.6036
-44.164444,-22.903333
-34.874259,-7.82827
-41.0875,-20.519444
-41.755278,-20.4925
-40.174552,-19.924642
-40.464093,-19.278933
-42.614861,-21.517389
-46.671789,-22.695449
-42.033356,-20.766768
-45.769265,-21.559268
-42.834167,-22.458056
-44.7126,-22.5246
-49.357,-23.009
-40.4524,-20.293
-43.051517,-21.532852
-45.866667,-23.633333
-46.4097,-23.71
-40.472222,-19.914167
-42.258601,-20.73002
-40.9583,-20.2854
-40.996667,-20.387745
-39.880556,-13.328889
-47.021214,-24.177086
-46.621883,-23.654505
-49.5886111,-26.9119444
-44.107295,-22.137435
-42.689167,-22.267778
-43.912334,-20.005994
-48.8713889,-27.7188889
-43.695842,-21.801519
-49.298889,-28.285278
-47.5844444,-15.1844444
-64.12,4.45
-61.49055,-13.72277
-68.912844,-12.951867
-46.836857,-18.111212
-41.143056,-12.34
-67.41666,6.41666
-57.00362,-19.451855
-60.729085,-17.77189
-60.040379,-12.937051
