theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
0.33628307742361,0.226997601526376,1.08486298625233,0.0945209242539308,0.348684279291267,0.138171830304411,0.348684279291267,0.138171830304411
0.384393574851738,0.239229636087121,1.08154871140052,0.100061141075808,0.385091422790817,0.162497463902662,0.385091422790817,0.162497463902662
0.3659153639621,0.224774451987778,1.06203668243137,0.0969241986455546,0.387497828686057,0.156798305675069,0.387497828686057,0.156798305675069
0.493224065282449,0.123358179435677,1.03864563716031,0.103708504364735,0.686826468784152,0.14938239566973,0.686826468784152,0.395262542981003
0.249391456305008,0.254639297620198,1.10795407845303,0.103110616210551,0.357117924758072,0.14770548298157,0.357117924758072,0.14770548298157
1.00266398726268,0.123774562307567,0.19016778089861,0.0982955715830048,NA,NA,NA,NA
0.355447091253014,0.211901661161934,1.09139408130253,0.101516659757936,0.403506122335082,0.162586254301984,0.403506122335082,0.162586254301984
0.977752562415756,0.1271300687444,0.176312552712673,0.0977834444528508,NA,NA,NA,NA
0.331716984243786,0.199786844311945,1.07894594719293,0.0961480758688407,0.371436246534501,0.143644329955055,0.371436246534501,0.143644329955055
0.309256159458078,0.219515833960593,1.07245948410811,0.0964077058103271,0.366191788112802,0.143306809748902,0.366191788112802,0.143306809748902
0.979225877520823,0.128848815586464,0.150861546604811,0.0860601147371729,NA,NA,NA,NA
0.372991155668457,0.238931704341883,1.08108381761012,0.10040958786191,0.483144381754093,0.199388997595254,0.483144381754093,0.199388997595254
0.479567059696404,0.230465774936778,1.07807754612824,0.107747086908615,0.401620629609551,0.180979602818065,0.401620629609551,0.180979602818065
0.312707799229674,0.246224939920543,1.07441275294031,0.103403035587363,0.284057036395716,0.118915987756218,0.284057036395716,0.118915987756218
0.336413820811052,0.273378208967309,1.07116880596065,0.108937789133444,0.226416720104226,0.0975101105301531,0.226416720104226,0.0975101105301531
0.985693368757339,0.123360284975055,0.177919580717996,0.0970286489205852,NA,NA,NA,NA
0.304869773411786,0.325388739576826,1.07989652700717,0.118169129689362,0.186652327266477,0.0785817533466583,0.186652327266477,0.0785817533466583
0.318189644633308,0.213202404999572,1.08527499343788,0.0941962351128159,0.41666088903819,0.16046733370667,0.41666088903819,0.16046733370667
0.999266817679777,0.116068380132033,0.237116204517531,0.126412871474207,NA,NA,NA,NA
1.02665220761028,0.132588547349639,0.120764809905948,0.0638201239316043,NA,NA,NA,NA
0.183861786723835,0.317577687582788,1.0626250124568,0.111672802769415,0.241877669214042,0.0950652304416268,0.241877669214042,0.0950652304416268
0.343378686384696,0.272006259359385,1.09482792639069,0.111373158746821,0.175940413288865,0.0750102058183651,0.175940413288865,0.0750102058183651
0.379656593180235,0.195801373411037,1.09047024378269,0.0981402833585796,0.485274128975432,0.197380190551809,0.485274128975432,0.197380190551809
0.288212865131114,0.213692509078349,1.07060716575256,0.0982531579128934,0.364589122593105,0.13941142323411,0.364589122593105,0.13941142323411
0.292520150027006,0.252211659584898,1.09091760723133,0.105303635660029,0.210100214441213,0.0840068186031339,0.210100214441213,0.0840068186031339
0.32011024212004,0.229169390120937,1.03256606223952,0.102193637795703,0.299261829198524,0.116115584600031,0.299261829198524,0.116115584600031
0.277741325768904,0.251167786957867,1.10889152293154,0.0936024276631718,0.370827887550096,0.139581269422882,0.370827887550096,0.139581269422882
0.967562263638505,0.120974929805157,0.135148208536858,0.073022767791693,NA,NA,NA,NA
1.00113303390124,0.115544604898528,0.238891123939778,0.125934456093862,NA,NA,NA,NA
0.369149928411217,0.194790667106274,1.08419808679803,0.0986888705652086,0.466857906850286,0.187530437617695,0.466857906850286,0.187530437617695
0.380530240063109,0.236883410242229,1.0903857770082,0.104121061447948,0.32638037542867,0.137056757794237,0.32638037542867,0.137056757794237
1.00788668949687,0.130629979964022,0.159703478984942,0.0833829152083055,NA,NA,NA,NA
0.300457108262711,0.218592222498009,1.08729337766753,0.0949930333776867,0.483317076245161,0.185904838804731,0.483317076245161,0.185904838804731
1.01961791217493,0.133747580319991,0.143912432898332,0.0806927986090377,NA,NA,NA,NA
0.350785627547537,0.162740303702052,1.0854394150342,0.0881157337885616,0.636853297135828,0.24316064305007,0.636853297135828,0.24316064305007
0.403467371998904,0.20422580347536,1.06610631282939,0.103249801226458,0.412620978853655,0.179089573204785,0.412620978853655,0.179089573204785
0.973622799806645,0.111457247667766,0.191394013075349,0.0997551616958474,NA,NA,NA,NA
0.316119848853701,0.22103602799218,1.06418492706605,0.099971443314247,0.35289456326432,0.146949687819962,0.35289456326432,0.146949687819962
0.346752431243659,0.249106513225926,1.05147454170589,0.104180597738109,0.414101242612693,0.168838074208702,0.414101242612693,0.168838074208702
0.393623589023279,0.153817111870228,1.02813524956689,0.0843105792020023,0.820258843096955,0.351863854072298,0.820258843096955,0.351863854072298
0.381803399727963,0.25496622483578,1.03605432257826,0.108572391872302,0.33598663316065,0.141282831157323,0.33598663316065,0.141282831157323
0.363828716233197,0.215110170426945,1.07415180453253,0.100558823080635,0.352519584808318,0.140118366017291,0.352519584808318,0.140118366017291
1.0148490241058,0.118298008068183,0.213532863312197,0.109339823816341,NA,NA,NA,NA
0.329419450826584,0.227309857483817,1.09115651121315,0.102432560569596,0.288857496816722,0.112169976490915,0.288857496816722,0.112169976490915
0.314611540331141,0.294303617467114,1.06700807590456,0.0983181391579367,0.341924756020151,0.141779703684017,0.341924756020151,0.141779703684017
0.992820283236972,0.13386734604593,0.163436187488756,0.0869363188663534,NA,NA,NA,NA
0.97849238457151,0.127925641884512,0.233185986279746,0.122326620026821,NA,NA,NA,NA
0.294708770253338,0.284249002295249,1.07365703892951,0.105634331356894,0.21587521244427,0.0889587444546297,0.21587521244427,0.0889587444546297
0.412641310615529,0.274341095561262,1.07283747846927,0.112927123783173,0.226767562754568,0.100218674213401,0.226767562754568,0.100218674213401
0.315480126136263,0.180304295494833,1.05633134793879,0.0901371493668939,0.540350109501242,0.224408279288105,0.540350109501242,0.224408279288105
1.01980129896209,0.132511694785752,0.123013067784423,0.0698326284640979,NA,NA,NA,NA
0.964756750023387,0.110263425217598,0.241016601367761,0.122582449898833,NA,NA,NA,NA
0.97379689749376,0.118237987901716,0.232867354558876,0.122856673719428,NA,NA,NA,NA
0.272354536363328,0.25231826944248,1.05945095761028,0.099208814233605,0.27049532651508,0.106245857380982,0.27049532651508,0.106245857380982
0.329251368987305,0.266445311445045,1.05263669489116,0.0990715247196666,0.365222045302878,0.156071467646542,0.365222045302878,0.156071467646542
0.258892761293256,0.233515275162926,1.08296963726759,0.101072553836299,0.294842711378326,0.113723160020516,0.294842711378326,0.113723160020516
0.39580494227843,0.252583246681278,1.08624320293559,0.102490060710204,0.353538326556312,0.148166634337472,0.353538326556312,0.148166634337472
0.366144730628785,0.221601451960057,1.06938929478724,0.0996767263431728,0.370122936576126,0.151763152728082,0.370122936576126,0.151763152728082
0.93634333981021,0.123869066884538,0.250689442458378,0.127111230947131,NA,NA,NA,NA
0.0788020087924914,0.313805540831169,1.09824852368225,0.101047855714667,0.22402295832607,0.0865067011416329,0.22402295832607,0.0865067011416329
0.34140961764477,0.286826284545251,1.06606854932137,0.110533746502281,0.280366205329826,0.122843725810435,0.280366205329826,0.122843725810435
0.467691492069164,0.212241787230081,1.07816968464954,0.104006316224642,0.395002713018901,0.169994760719308,0.395002713018901,0.169994760719308
0.245184390434732,0.27891475013849,1.07433245843659,0.0986400021561899,0.345191282540489,0.139217639585583,0.345191282540489,0.139217639585583
0.271056508285267,0.225613896053916,1.0900830789325,0.0956960942816344,0.347843853491084,0.129153204392977,0.347843853491084,0.129153204392977
0.308789790645752,0.189116673779283,1.07447074294265,0.0880052657952508,0.407400245715773,0.153341001510883,0.407400245715773,0.153341001510883
0.321146802642487,0.206881170143533,1.07688376300346,0.0941936943678363,0.351050208904898,0.14070385013559,0.351050208904898,0.14070385013559
1.007241461687,0.133475800949529,0.150946015352934,0.0811666203843764,NA,NA,NA,NA
0.963947102646953,0.125687944092857,0.156384742851875,0.0836990722802321,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
