intercept,iter_predictorother,t_value,X.Intercept.,iter_predictorother.1,r2,shapiro_w,shapiro_p
-1.49066390698555,-0.158351419524422,-1.40623645957714,4.16897281535111e-18,0.166231309101486,0.0620731958913685,0.896889742604495,0.000435531043677094
-1.48913152995657,-0.156551927444101,-1.36680919518508,7.78957932852231e-18,0.178187868148968,0.0614142486200552,0.897180105876298,0.00044501932932724
-1.49004789154454,-0.157003768803674,-1.37658281227674,6.87547379807184e-18,0.175164044861332,0.063469399161994,0.895902530664713,0.000404840369025128
-1.48604334017484,-0.155268180494224,-1.35748454573616,7.44567705960328e-18,0.181110011272615,0.0557357017112442,0.900061872277986,0.000551963135908988
-1.52303848160017,-0.123248245308428,-1.05479730980509,1.18043757874045e-17,0.296910292418059,0.0409500717654371,0.8971623275977,0.000444432144192056
-1.49020215492837,-0.157887601258806,-1.39173597716952,5.53753392661186e-18,0.17055420931714,0.0618199972350061,0.897281574960748,0.000448386421239697
-1.49088463347139,-0.152333778134772,-1.31219991428753,1.47357531768379e-17,0.195825382876705,0.0555314066792487,0.897925485150551,0.000470391574764683
-1.49465013643388,-0.159125207810058,-1.50152102814487,4.32081517723403e-19,0.139909907427966,0.0774964047380402,0.879727779413795,0.000127536054731533
-1.48685796003041,-0.156107328146992,-1.33632731179003,2.37650003802428e-17,0.187876225263677,0.0588887700253885,0.896995888580962,0.000438974547490997
-1.48343893262799,-0.15012886959777,-1.31854402377885,6.48769220652479e-18,0.193710956380981,0.0580403662757327,0.900918139883247,0.00058874494034228
-1.48538349442004,-0.161693406606356,-1.41490116660665,7.86280230002096e-18,0.163689058528277,0.0701118879040529,0.890968721784654,0.000282270046490976
-1.48382379975399,-0.151179721758144,-1.33870989847111,4.89492984797587e-18,0.18710476966063,0.0577969913808066,0.900820942542835,0.000584442284339719
-1.48946041754202,-0.158113933573714,-1.38094025609246,7.37036288258906e-18,0.173828714754013,0.0626083361635863,0.896920926989859,0.000436539728427782
-1.48178512813608,-0.148142318156638,-1.30927381560058,5.19769663025517e-18,0.196806485301367,0.0575404558559829,0.898274549336062,0.000482795525210286
-1.48529040759838,-0.151196441649539,-1.35832183760263,2.95666156487032e-18,0.18084613071056,0.0613010680463457,0.897484930595147,0.000455215854398405
-1.48738567910001,-0.15029476233036,-1.31109242047045,6.97074273951743e-18,0.196196282539269,0.0588199013682353,0.898475461689635,0.00049009140285259
-1.48374106339199,-0.15104011723222,-1.32712363709303,6.44534690963059e-18,0.190879040921283,0.0578429733092792,0.90083403405669,0.000585019865867485
-1.48847956645322,-0.155959351787208,-1.3611663116081,7.9286100335538e-18,0.179951868087203,0.0607495955668875,0.896994193169751,0.000438919320519466
-1.4671293012317,-0.173753552145402,-1.49955164147276,2.71326930903163e-17,0.140418323905218,0.0735812714151868,0.898030787117664,0.000474097561545467
-1.48505409548605,-0.152648193519937,-1.34649028919071,5.61955203127034e-18,0.18460237753478,0.0580895812315196,0.899747862876088,0.000539090629088367
-1.46309392136094,-0.1902146855501,-1.55381199271371,6.30788647434928e-17,0.126937849942866,0.0758256614128732,0.886470308867784,0.000204489479171857
-1.51556902138039,-0.130167374951721,-1.12631917867883,8.46087185608645e-18,0.265748631656425,0.0427632358305905,0.895696108866539,0.000398717272871757
-1.48221553020487,-0.149091373958267,-1.31460267309277,5.7068474552211e-18,0.195022523012306,0.0577182474538521,0.899507737233972,0.000529461332488854
-1.46468823687373,-0.189290476657478,-1.60421267838799,2.22379090741331e-17,0.115366787678655,0.0696536527331205,0.891660245834992,0.00029676998812782
-1.51252287487934,-0.177673112507501,-1.90333785545045,2.1413028298805e-21,0.0631307575176226,0.111685372606874,0.961978969689926,0.114282595356968
-1.49113523559672,-0.149439702893495,-1.27908178493888,9.44232184913738e-18,0.207147471991742,0.0588548753353668,0.897694004736845,0.000462352183784655
-1.48260128951661,-0.149545948597035,-1.31597462681725,6.14570824700642e-18,0.194565216129887,0.0579625299301676,0.900633831500952,0.000576252767233835
-1.48431598187164,-0.15178209159644,-1.35500373283436,3.61938570818462e-18,0.181893595293094,0.0580038323102542,0.900388285074236,0.000565689353677924
-1.44697694737671,-0.201120836948806,-1.68679084937661,7.72055035443379e-17,0.0982711125193482,0.0755939443114146,0.894867616184894,0.000375110076940332
-1.48585881936658,-0.153150583565372,-1.33795996885568,7.81732919330672e-18,0.1873473278859,0.0591509718483382,0.898176396869621,0.000479273102013211
-1.4815595567396,-0.149135351658783,-1.32153053932548,4.72878137270334e-18,0.192721590834748,0.0567175262972106,0.893110660132837,0.000329804282865458
-1.48382107391615,-0.152944246559928,-1.3490702637924,5.4296718224096e-18,0.183778253720711,0.0551397256992353,0.892698929421208,0.000320048732583545
-1.48885998756608,-0.157235273941915,-1.37216102791543,7.60432816975143e-18,0.176527154043536,0.0614509220960852,0.897101617224014,0.000442433158507324
