intercept,iter_predictorother,t_value,X.Intercept.,iter_predictorother.1,r2,shapiro_w,shapiro_p
6.03659058128841,-0.291528807648603,-1.62315724396953,2.0625869173319e-18,0.111106092687625,0.089072271390644,0.908575034830873,0.000933794849876504
6.02896741646038,-0.283621562789468,-1.57847125250816,2.68189823713302e-18,0.121025686970161,0.0901037483381329,0.907331935731244,0.000846699957015552
6.08802982312836,-0.354818123537555,-1.77732901127763,2.31924078071969e-18,0.0818504418485552,0.118757956745625,0.921768495466993,0.00273341382287777
6.05361521440892,-0.283121691020994,-1.58763738628555,1.6876325443584e-18,0.118934651883613,0.0878735371917432,0.907302547423684,0.000844747948231162
5.8910699541665,-0.113315619393586,-0.643646534892474,3.39270092347979e-19,0.522868207792403,0.0245393760534206,0.887612820034716,0.000192059790629018
6.1488295791621,-0.280827673421889,-1.5812709851137,2.62401630057578e-18,0.120383870377239,0.0992183313536653,0.908363856315825,0.000918355891191381
6.03998698328644,-0.283450038556796,-1.66369879613616,2.81415130782766e-19,0.102688968618031,0.0870600356181896,0.903015429419634,0.00060520604033786
6.07940980368373,-0.342371011031358,-1.73842695340975,2.4684803416036e-18,0.0885471008097454,0.102204949188094,0.918929448674339,0.00215740955358718
6.00031132116323,-0.285557794873559,-1.59918803221868,2.53416880793652e-18,0.116341348681481,0.0886183769238837,0.91339162060489,0.0013717898122717
6.05406948531753,-0.283110746186548,-1.62895474530064,5.72645731636708e-19,0.109869057034836,0.086464023233193,0.907260947831408,0.000841992980354833
6.02689599877944,-0.283765442108839,-1.57934117712889,2.42585165623195e-18,0.120825968570578,0.0813615598641989,0.906927735992876,0.000820265564775939
6.02760677361973,-0.282531857620112,-1.56523317010041,2.43375614411136e-18,0.124097895234625,0.0870013840141864,0.902795374832414,0.000595036907443011
6.03480494808158,-0.283574890305689,-1.58076163209841,2.25825449167357e-18,0.120500430593887,0.0817223448041509,0.907844744275364,0.000881540012828325
6.03881806942389,-0.303084491700244,-1.67451433688276,1.91489286280402e-18,0.100534055617645,0.103319795358977,0.914129866969212,0.00145617887185826
6.02946186314947,-0.286486934064671,-1.59118442794106,2.3739180223915e-18,0.11813335781787,0.0856287620890848,0.913645213391816,0.00140018000067418
5.80936783255405,-0.0549741417878032,-0.312945322125976,2.89543591656362e-19,0.755677918632619,-0.000398731049951584,0.892467657243014,0.00027353080880278
6.01926866428094,-0.283949208913556,-1.58232995551012,2.53877428751553e-18,0.120141827251384,0.0831514788514499,0.902116456078719,0.000564785799390334
6.02502094376182,-0.283888217648758,-1.58052341293113,2.44224708095266e-18,0.120554975872552,0.0831718066220107,0.903423200341459,0.000624538846437308
6.02193740059273,-0.280189078664589,-1.55801089531993,2.45499345329785e-18,0.125800275185667,0.0837797905192432,0.911632665195962,0.00119086912328992
6.03800968576277,-0.283010595672386,-1.58732547258143,1.7009666537237e-18,0.119005324420732,0.0850210007871015,0.905745070412238,0.00074781232344687
6.0136234881993,-0.24949227775363,-1.40367213362028,1.21412949880273e-18,0.166853297530446,0.0752405212581294,0.901686983660395,0.000546492795467086
6.02921787659068,-0.286706466175186,-1.58800282729759,2.41195197193201e-18,0.118851894448833,0.0994512573238733,0.910999298692829,0.00113205295738731
6.04250531972578,-0.283389363803283,-1.64096583518616,4.72667893654185e-19,0.107341923521733,0.0827466567999243,0.903775377479121,0.000641761624517867
6.01616649892221,-0.284023949967037,-1.60916686930632,1.31082808156467e-18,0.114138007851354,0.0770637122485347,0.908471189669937,0.000926168874151521
6.01914537405341,-0.275924435370782,-1.53780540600708,2.22062108895499e-18,0.130662783993095,0.0819914002395855,0.911112352714416,0.00114232203417403
5.98838660358877,-0.284693256210495,-1.6124393766945,1.72634519261516e-18,0.113422854446421,0.0822862191934514,0.911297982832199,0.00115939754849607
6.01346938445729,-0.284668732213169,-1.60183050900349,1.75562739289071e-18,0.115754557122673,0.085159275612507,0.905005446051634,0.000705965897103016
5.96926176087034,-0.243510229196719,-1.34689575295545,2.73046580587858e-18,0.184338838261392,0.0672267037112864,0.907595151824496,0.000864397220227014
6.17621857364458,-0.450915147790901,-2.07006859819284,1.78618953254269e-18,0.0438494094265358,0.130608008422499,0.930965846889681,0.00601222384477117
