intercept,angular,t_value,p_value,r2,shapiro_w,shapiro_p
6.74524143524962,-0.000200371070787996,-0.242033172647909,0.809785572232242,-0.0557861220533764,0.972205290852915,0.283914134026197
6.82206335071681,-0.000250363077535947,-0.306716840393199,0.760385541781736,-0.0564525560009224,0.973508128992102,0.319581276977005
6.797626461103,-0.000369692132859607,-0.479535213190467,0.633735702089436,-0.0206986934333189,0.970888873146958,0.251448059476804
6.80262420305662,-0.000336686228776311,-0.420022770867373,0.676343074862701,-0.033688142430794,0.972876863456584,0.301848390658598
6.80088029335078,-0.000332906805354416,-0.415353116413405,0.679734321247091,-0.027543255463959,0.973808305495411,0.328316186153289
6.70785070508896,-8.75528459857703e-05,-0.111691078036995,0.911534112979044,-0.0768461038056008,0.972555720466235,0.293153937425016
6.86009511722802,-0.000372393303448959,-0.470975543460447,0.639791666913282,0.0131337916134022,0.975128763307088,0.369097099464196
6.89557818189904,-0.00052859469738488,-0.659197291987093,0.512919321447067,0.0471511628872964,0.975552632816181,0.383009242524621
6.78734248251423,-0.000292718561097638,-0.374271404308119,0.70985075043217,0.00927007821933301,0.974558592266534,0.351014096561686
6.79624857837507,-0.00033220972752737,-0.414681305395194,0.680222763526744,-0.0310924276529085,0.973399900228692,0.31647998699104
6.79473169562098,-0.000334556993951596,-0.41733071069382,0.678297310484012,-0.0293803037152975,0.973512963464424,0.31972040161312
6.79438150733036,-0.000322238674343461,-0.399926850907325,0.69098461614797,-0.00138266666062514,0.974186332533928,0.339597193177579
6.81718104315657,-0.000360449666750716,-0.450168572714601,0.654615557587385,-0.02964189354249,0.973620985199336,0.322842264617487
6.78267516639018,-0.00034381536934644,-0.430104831057851,0.669044301702395,-0.0273761584677581,0.97189635637524,0.275979899906517
6.82137240443098,-0.000262637624223236,-0.325237937653888,0.746414451702452,-0.0409070646674334,0.973964860404489,0.332949973157352
6.7909306154401,-0.000318555087686955,-0.397093468912246,0.693058754485049,-0.00833737318881655,0.974037765173867,0.335126203548324
6.78342910396706,-0.000316790882964416,-0.395205520040004,0.694442121325972,-0.0325442094830579,0.973011638967569,0.305562513790874
6.75044811843128,-0.000256335438581063,-0.303966483541367,0.762467250962323,-0.0416506582389702,0.969955471367084,0.230486403750853
6.70064263109611,-0.000471416065272657,-0.599586737352538,0.551601625201606,0.0981046180450735,0.975049399289242,0.366536722221545
6.79468923405249,-0.000325049880107508,-0.39928035626938,0.691457663724239,-0.0308623064051716,0.973512006853036,0.319692868579311
6.79271505721797,-0.00036300002666044,-0.465536065484343,0.643653036437345,-0.0227718049948944,0.970676437641367,0.246531254307619
6.80226459829189,-0.000341829879002442,-0.426607969819875,0.671572201036945,-0.0215380034285015,0.974310622782649,0.343374986776615
6.73885558535433,-0.000227719130734734,-0.284471303532286,0.77727290282144,-0.0485812391782858,0.970157517205119,0.23488424014404
6.79563659570509,-0.000331803181309276,-0.413215617096378,0.681288876953606,-0.0287008186720819,0.9706784891668,0.246578319488044
6.79835027055914,-0.000332544652549025,-0.41502971094532,0.679969436901723,-0.0157936124126998,0.974333949554466,0.344087806417365
6.860889809943,-0.000379788373671153,-0.473186173168027,0.638225251914218,-0.02837078490433,0.974655324400749,0.354031050785923
7.02138100919089,-0.000780836333543821,-0.877350815614468,0.384666374900747,0.0136254647184748,0.972336197296938,0.287335739515267
6.76939144855527,-0.000323653769042695,-0.400788162351048,0.69035457797598,-0.0302270726401759,0.970181471178754,0.235410678478164
6.72097071656338,-0.000185816894468261,-0.225233064955718,0.822754154902203,-0.055204713876529,0.970334106262572,0.23879044926915
6.80015964500937,-0.00033347423913438,-0.416396388423567,0.678976081942023,-0.011335270713597,0.974189236142655,0.339685059117812
6.77798986228055,-0.000404630262021116,-0.503527069361559,0.616896860999804,0.0140179889137446,0.970978657417475,0.253552483580842
6.73812010275629,-0.000262172908534028,-0.327548352117716,0.74467753467858,-0.0280388006380092,0.970371741264418,0.239630543016564
6.81273144018709,-0.000343857661967533,-0.43120670422312,0.668248551090353,-0.0315391860378391,0.973649483823237,0.323670119234416
6.76573661226873,-0.000306764790380885,-0.381776080594195,0.704312415965015,-0.0231554875077968,0.970553563577824,0.243727080553787
6.96848879131518,-0.000442805405679987,-0.597196182439985,0.553183227272257,0.0140239283283956,0.971540885799935,0.267092095870306
6.75541905439819,-0.000195953414487935,-0.247059288521921,0.805916008373564,0.00764728345839694,0.97238385382224,0.288590243276514
6.7886322344094,-0.000312779327745675,-0.389951994304169,0.698297081640166,-0.0223659773136178,0.974260111479398,0.341835583956996
6.9556002353023,-0.000687189834841378,-0.741294458441739,0.462126421081956,0.0173258263901261,0.971976187053057,0.278011326355342
6.81340067556664,-0.000338517143198302,-0.422493502776248,0.674551483604174,-0.0395054642785335,0.970295664236831,0.237935103355629
6.85511794031691,-0.00035453788142967,-0.462570338030594,0.645762540145684,0.00481905184036824,0.974856550804697,0.360373652700214
6.81016854362008,-0.000367835322993347,-0.457898628117949,0.649091462611685,-0.0273355657208048,0.973125938464377,0.30874280918596
6.75176964350052,-0.000278151643588766,-0.347487192760834,0.729744459010705,0.00728191738759243,0.970706819910514,0.247229100092118
6.72809738210645,-0.000217741567093422,-0.266340410806737,0.791117864551075,-0.0335123041866776,0.970556877652804,0.243802332968526
6.80101951454044,-0.000336015724550608,-0.419409434451186,0.676788114361789,0.00151585412544608,0.974279905615199,0.342438166244135
6.70843597201909,-0.000223107438123098,-0.293129191989254,0.770686983070511,-0.0157916506649596,0.970372013167196,0.239636622217714
6.80615510503075,-0.000325423384184231,-0.407464656694765,0.685478343175527,-0.0405069048945159,0.970136975994482,0.234433658911003
6.8485551906842,-0.000441279954314706,-0.52604288003112,0.601280599313497,-0.00718457800679184,0.975102983022494,0.368263858313569
6.78886855599347,-0.000398484130922207,-0.495106031271426,0.622784207449853,0.00159100803812529,0.971027623767567,0.254706834719781
