species,sp_hv,sister_hv,intersection,union,minimal_hv,divergence_time
albicans,8.59319430695002,2.9309752942935,0.372381723360695,11.1517878778828,2.9309752942935,0.31495
alborufescens,7.92680072881869,16.7891643844596,5.33465387914572,19.3813112341326,7.92680072881869,12.37871
amnicola,1.48685391807591,4.53725062799291,0.0668936870264438,5.95721085904237,1.48685391807591,2.78347
argyrophylla,9.31047901524418,4.5521919663615,4.04780678279514,9.81486419881054,4.5521919663615,0.69262
budlejoides,3.90989682910614,2.86445690314854,1.36115717072997,5.41319656152471,2.86445690314854,2.54564
burchellii,1.45278052973783,6.1415653790714,1.38495432105284,6.20939158775639,1.45278052973783,0.64829
capixaba,0.0140895432567916,5.41262799127796,0.0140895432567916,5.41262799127796,0.0140895432567916,6.90603
castaneiflora,2.43300662587402,2.89807787336778,1.40663427880665,3.92445022043514,2.43300662587402,2.22974
chrysophylla,13.9494732665281,3.62232090401496,3.23556435000665,14.3362298205364,3.62232090401496,0.87914
cinerascens,4.70101325072481,3.12843269465045,2.05375031283729,5.77569563253798,3.12843269465045,3.56133
cipoensis,0.0658074335799867,0.919135554725091,0.0640593022275077,0.92088368607757,0.0658074335799867,13.40775
corallina,1.95378929509736,1.69316841216129,1.07676350462831,2.57019420263034,1.69316841216129,1.68626
cowanii,4.53725062799291,1.48685391807591,0.0643993461542713,5.95970519991454,1.48685391807591,2.78347
cubatanensis,5.16226576927469,5.41319656152471,2.36001002145818,8.21545230934122,5.16226576927469,7.90459
cyathanthera,0.919135554725091,0.0658074335799867,0.064175844317673,0.920767143987404,0.0658074335799867,13.40775
dichrophylla,3.62232090401496,13.9494732665281,3.22724011953958,14.3445540510035,3.62232090401496,0.87914
discolor,2.86445690314854,3.90989682910614,1.35490289801568,5.41945083423901,2.86445690314854,2.54564
dispar,4.29511355061216,6.21182845752951,0.761039644097017,9.74590236404465,4.29511355061216,4.74394
fallax,3.05217524884861,13.6651456189018,2.93437663776989,13.7829442299805,3.05217524884861,13.65801
fasciculata,3.58618070032516,0.700687545139457,0.669698450849656,3.61716979461496,0.700687545139457,2.72355
ferruginata,6.1415653790714,1.45278052973783,1.39307722029655,6.20126868851268,1.45278052973783,0.64829
flammea,5.21908556832803,2.61852885295546,2.20615021040753,5.63146421087596,2.61852885295546,0.75872
formosa,3.12843269465045,4.70101325072481,2.04728221535418,5.78216373002109,3.12843269465045,3.56133
heliotropoides,1.52966860679217,1.57653924138399,0.904639272600279,2.20156857557588,1.52966860679217,6.44215
hyemalis,2.02385796452248,0.693683662133454,0.525668667134059,2.19187295952188,0.693683662133454,0.67963
hypoleuca,7.42911813623527,11.1577699135995,1.7859647881105,16.8009232617242,7.42911813623527,6.54177
lepidota,3.07946321531005,2.07934969515913,1.29883842085768,3.8599744896115,2.07934969515913,1.76125
longispicata,11.9942826523076,28.9795479267235,8.2143092507562,32.7595213282749,11.9942826523076,17.255
lourteigiana,2.9309752942935,8.59319430695002,0.367895196573217,11.1562744046703,2.9309752942935,0.31495
lymanii,0.693683662133454,2.02385796452248,0.524348911886329,2.19319271476961,0.693683662133454,0.67963
macrothyrsa,1.57653924138399,1.52966860679217,0.904960294343572,2.20124755383259,1.52966860679217,6.44215
macuxi,1.65407957539865,9.77206086901248,1.49002843182816,9.93611201258296,1.65407957539865,4.70102
mayarae,4.5521919663615,9.31047901524418,4.07904164508022,9.78362933652547,4.5521919663615,0.69262
multispicata,4.34802435945514,14.4224001343736,2.80239479338938,15.9680297004393,4.34802435945514,8.86653
navioensis,2.22396325637115,10.1660002650998,1.46247489935851,10.9274886221125,2.22396325637115,3.63968
pepericarpa,1.8497914520163,5.65865401148352,1.63212202684369,5.87632343665612,1.8497914520163,4.04139
petroniana,2.88799741206355,0.190257355246526,0.180449338842409,2.89780542846767,0.190257355246526,1.77128
polyandra,2.07934969515913,3.07946321531005,1.2940055337103,3.86480737675888,2.07934969515913,1.76125
pterocaulon,2.00850720390337,9.98168734331261,0.836767668336803,11.1534268788792,2.00850720390337,6.18197
punctata,12.1915231091193,15.8302308441508,9.40244228215947,18.6193116711106,12.1915231091193,5.10363
racemifera,0.700687545139457,3.58618070032516,0.667471689583322,3.61939655588129,0.700687545139457,2.72355
rufescens,3.70341090191224,15.663815312888,1.44504788274849,17.9221783320517,3.70341090191224,4.83198
ruficalyx,12.071526984389,4.84515696304708,2.57193284976794,14.3447510976681,4.84515696304708,3.23237
sclerophylla,1.69316841216129,1.95378929509736,1.06215439124256,2.58480331601609,1.69316841216129,1.68626
secundiflora,0.993761565938479,9.64620254874418,0.473822968765908,10.1661411459168,0.993761565938479,2.32887
serialis,9.64620254874418,0.993761565938479,0.462505382889607,10.1774587317931,0.993761565938479,2.32887
shepherdii,0.190257355246526,2.88799741206355,0.180267708909,2.89798705840108,0.190257355246526,1.77128
stenostachya,3.78121412679725,11.1547664262833,1.32326797463775,13.6127125784428,3.78121412679725,8.13717
tiliifolia,15.663815312888,3.70341090191224,1.42982540693323,17.937400807867,3.70341090191224,4.83198
valtheri,1.86760748392797,3.89742936500367,0.857323118447781,4.90771373048386,1.86760748392797,2.82453
willdenowii,2.61852885295546,5.21908556832803,2.20010803249474,5.63750638878875,2.61852885295546,0.75872
