theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
0.114982770918693,0.0376717580917243,0.258343673933823,0.0188852219414547,0.545726795614093,0.0104467213716265,0.545726795614093,0.0104467213716265
0.132532421148447,0.034938129053564,0.256403528157963,0.0199683222810448,0.75121336478724,0.0163159876238607,0.75121336478724,0.0163159876238607
0.1300944532765,0.03347113382946,0.245993815706853,0.0192964571527356,1.00194663647238,0.0220843664056191,1.00194663647238,0.0220843664056191
0.139336946836147,0.0291168327825468,0.240218065467736,0.016917637543424,49.2045648494129,1.06510605952102,49.2045648494129,1.06510605952102
0.11930603382821,0.034589985208533,0.253832589625265,0.0192502354554583,0.785373349422629,0.0157040627085422,0.785373349422629,0.0157040627085422
0.136312964938948,0.0364481057399027,0.251521026195752,0.0204045685889807,0.607239116408518,0.0129920120681432,0.607239116408518,0.0129920120681432
0.122286889139528,0.0291114856130708,0.254578860695562,0.0189505371379996,1.11704247567543,0.0226221603166939,1.11704247567543,0.0226221603166939
0.137106292171112,0.0317049380030355,0.247118371926949,0.0189063991643128,0.985800070717922,0.0210839113815219,0.985800070717922,0.0210839113815219
0.119907626578265,0.0312885784220404,0.251595101059973,0.0188732178911994,0.95790143359557,0.0204914664158583,0.95790143359557,0.0204914664158583
0.10720874870854,0.0378514937838439,0.258420052080126,0.0191023846794675,0.551458708031907,0.0103871044271707,0.551458708031907,0.0103871044271707
0.135141839086225,0.0346285505550698,0.252926325633505,0.0202313079755955,0.601967852476446,0.0128574350864298,0.601967852476446,0.0128574350864298
0.128623656403654,0.0285986215377613,0.25587461950636,0.0190099378768359,0.864063048913419,0.0210598713998824,1.02105932034951,0.0210598713998824
0.140667065046088,0.0334708116518899,0.246251344570328,0.0201296230691983,1.09543187514477,0.0248043986908174,1.09543187514477,0.0248043986908174
0.125482011730916,0.0221998713644563,0.254083873811571,0.0206928476852494,0.773608817066771,0.0229580011003029,0.895054409754503,0.0229580011003029
