theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
0.12789643005634,0.00991299585935027,0.113617758095082,0.0165366185052075,15.6337867299628,0.0399443754557048,15.6337867299628,0.320263956737334
0.136173831687179,0.00960468704101117,0.109674793493753,0.0221949338471608,1.00875230742252,0.000324556613933307,0.716371232370447,0.0196894435678569
0.131240662722618,0.00972084355635129,0.12625495338465,0.0140449957618134,4.53270900182591,0.0022779255390648,4.22376886247566,0.110630987177404
0.131830211980748,0.0100131440103133,0.114649499985232,0.020404579987787,1.42020243055466,0.000903640152734804,1.15574499552573,0.0294399545314855
0.130077420117942,0.010627817154449,0.113857055844433,0.0159090801466916,2.09491799461923,0.00450149145427747,2.09491799461923,0.0414545433993295
0.128615686613899,0.00901120855267233,0.120257830351399,0.0177822657752328,1.55043290509202,0.000926240410151704,1.39452593746174,0.033226599865022
0.130111854694868,0.00937222767379921,0.115765164313589,0.021871332908952,1.43736158028171,0.000375915292442937,1.09581205530103,0.0310721270328866
0.128967034182971,0.00999013713461537,0.112157872215033,0.0164700424141251,1.85145790589101,0.00375744224861337,1.85145790589101,0.0365546721312547
0.130971263954261,0.00913863748248358,0.113848307487123,0.0213807417739459,0.677513241711823,0.000421657247781328,0.512305728591076,0.013056337594551
0.124768124390658,0.0099459562711562,0.116689953069276,0.0163011090091288,9.61234206677867,0.0219148500551786,9.61234206677867,0.195930626015602
0.129374703662923,0.00954840529795525,0.11368674302214,0.022445016496595,0.838751467506784,0.000589205270073436,0.657581902340673,0.0170366602019448
0.127122947365239,0.00904920057205891,0.120273314873542,0.0179478008142609,1.4332312419375,0.00121394609710077,1.26280931085863,0.030105920016562
0.131418935952995,0.0106962087883896,0.11324577463889,0.0240473316098812,0.859762921345029,0.000517253295579526,0.580347163367638,0.0159297083144407
0.13456565739985,0.00904560558017131,0.110393054318453,0.0199059124864148,1.16212228010391,4.84914273853049e-05,0.828835540242314,0.0184462469250696
0.128051823900947,0.0100371927128354,0.114284289653411,0.0163444043443136,18.6335115790325,0.0473137304701837,18.6335115790325,0.374317757419965
0.130364097347346,0.0105224031831823,0.120072983367622,0.0176942856153607,1.73797171077895,0.00167489912821009,1.50693445979337,0.0368352197739959
0.13388894142823,0.00933992810182482,0.110727238406163,0.0206355643372182,1.04637612216608,0.000297571624293069,0.781669751743566,0.0183874757214573
0.124886587384285,0.0108329758788708,0.115387992359761,0.0161240825922577,3.40203176265971,0.00831571924279618,3.40203176265971,0.0674727506942433
0.130168070148722,0.0091536542746482,0.12207762826248,0.0166874511895214,2.48040783991772,0.00029808382795492,2.13355774181609,0.0534754786441086
0.134145393881968,0.00904925821146714,0.118096304256439,0.0160708183139241,3.03121005142482,0.00189667109722594,2.73774082784151,0.0653785692783954
0.131857367905696,0.00889796669341853,0.110891426055577,0.023580675950959,1.25496476830929,0.000485920264061444,0.906814366815839,0.0268280664266249
0.134301075868354,0.00835994668662821,0.117590225156617,0.016877201400143,2.81040425188277,0.000702552221807349,2.47879401358009,0.0654059292670229
0.126987978043265,0.00905975329822318,0.11375966022234,0.0213471364121236,1.5630573746663,0.000152457362406876,1.19351340702162,0.0310697237353418
0.127288676320843,0.0135807314153429,0.113304553883694,0.0230669777699425,0.668449054632249,0.00015768688989463,0.419312015968039,0.0100072838749004
0.131305449524911,0.00932900143826642,0.115146023916027,0.0179491952863697,2.7955089259978,0.000469242575328532,2.28337615679507,0.0568667393415156
0.124909431784736,0.0104002284274332,0.115776153041398,0.0165051060156053,3.80747764004731,0.00924074902619647,3.80747764004731,0.0775808813889493
0.131800148203588,0.0084184084210368,0.111008099243502,0.0220867555574381,1.0821877213428,0.000145314884366341,0.809278400335428,0.0216774977549801
5.74791449683944e-25,0,0.142447547398979,0.0444604506164211,2.43565536031345,1.68581405687083e-57,16.7679550223127,1.68581405687083e-57
0.127806275204999,0.00865237412706639,0.11167671555945,0.0218983118377266,1.72228780101359,0.0002662503545197,1.31213682441077,0.0346765642653715
0.131991354705558,0.0114139740465971,0.111762023275408,0.0217877368184264,0.70123035559318,0.000435568691298522,0.514609201083932,0.0126261023627956
0.133475562771617,0.00867025823729783,0.112363243192757,0.0188307361577545,2.36411465232304,0.000604187370529502,2.00973191635905,0.0510282646260578
0.127254933481085,0.0101075956079277,0.114725859977692,0.0164697456942064,7.5422001344569,0.0186348312696417,7.5422001344569,0.153890861480447
4.67465673983445e-29,0,0.0685287850046834,1071900.89694366,2.20969425235278,0.0339828395879733,10.6726478591355,0.0339828395879733
0.137371266027455,0.00862428352927515,0.110207953126285,0.0208647334492204,1.59615465407004,0.000127626999006075,1.16245455308186,0.0289032940377214
0.133293499297124,0.00875294529309266,0.115600283248554,0.0190404562291029,1.65924090796045,0.000504574396497119,1.38005967734465,0.0374418140969533
0.13259010578146,0.00896404318549835,0.11960460052361,0.017977868728947,2.51614846816174,0.00145712954473142,2.23150006111887,0.0562482130417645
0.126063298399823,0.00988679162051931,0.115345724716497,0.0165184339064387,6.15607964747737,0.0145552810079449,6.15607964747737,0.127520687425321
0.125512245521892,0.00990319649916573,0.115972344076251,0.0162635216894234,10.0676273272752,0.023241712525916,10.0676273272752,0.20488886578886
0.130894649377455,0.0119688518220419,0.113804542644116,0.0219313738007398,0.730858903237328,0.000541994727148454,0.508769894586521,0.0121527784479058
