theta_1,se_1,theta_2,se_2,theta_3,se_3,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2,alpha_3,sigma_sq_3
4.59030948534402,0.55904618882672,6.68917942478056,0.96409687425301,6.85952437575899,0.569978988069,0.392525837029037,0.695488435964355,0.392525837029037,2.04851595417218,0.392525837029037,3.46367452010739
6.22000513212441,0.860697882074212,1.23506907621234e-09,1.70903611095292e-10,6.71047818102692e-10,9.28567458615973e-11,1.97949450245859e-09,2.73914038598509e-10,NA,0.272939198667892,NA,0.486198448800205
4.40303292581322,1.26152338832626,5.72970167646968,0.603659733039671,6.91370311054982,0.849964110509928,0.143349751129329,0.695745588148208,0.143349751129329,0.000335675996063455,0.143349751129329,2.42965971248694
6.4354038245779,1.02495241647675,7.96732058826303e-10,1.26893738332276e-10,1.01719114035325e-09,1.62005764633145e-10,3.27213107612142e-09,5.21145019787361e-10,NA,0.260709816657867,NA,0.302080948974455
6.24296758633488,1.1375170054238,4.8224682853882e-10,8.78691040259986e-11,8.71942128785851e-10,1.58874603387397e-10,2.63129798116836e-09,4.79442854463632e-10,NA,0.41634993495806,NA,0.315908149673486
4.59291895633377,1.10294015455454,6.25259082863214,0.977893398054228,6.89209484303763,0.750589252358275,0.216646657097972,0.567991803141248,0.216646657097972,0.521661735757957,0.216646657097972,2.86130897469785
6.12427909197856,1.1443995839886,8.14281403983215e-10,1.52158855919567e-10,8.42595266805394e-10,1.57449661963562e-10,3.19797613417843e-09,5.97582589329276e-10,NA,0.441436107299101,NA,0.000513183101927369
6.19958983220053,1.06645393398933,1.0412486064342e-09,1.79115667753541e-10,1.01962926127211e-09,1.75396706286343e-10,2.96438732971693e-09,5.09934143259701e-10,NA,0.264364049667855,NA,0.412767531832747
6.40138924579635,1.10751604687612,9.42967272955963e-10,1.63144490418787e-10,1.11029479860892e-09,1.92094131290325e-10,3.00404479595042e-09,5.19735277656265e-10,NA,0.3293590970432,NA,0.475918097608668
6.45591300623697,0.947831196991563,1.09501483030807e-09,1.60765675796958e-10,1.40599061212172e-09,2.064218900656e-10,3.09354909265862e-09,4.5418244276431e-10,NA,0.390820417229585,NA,0.000596905080083249
-1.03131539180014,4.5328217211573,3.43879911725887,20.0349055907944,6.91734557585215,0.447965882739095,0.116745529930833,2.73665492543231,0.0428817729168854,2.73665492543231,0.374898440263671,2.73665492543231
6.28678821323961,1.28599417466292,1.0599750473318e-09,2.16823231501037e-10,9.91865657485594e-10,2.02891112967347e-10,3.11317586147105e-09,6.36815793177209e-10,NA,0.376708280546448,NA,0.000374594859826681
6.32579381483377,1.05291019098262,4.37177062082755e-10,7.27668649034004e-11,7.7288034378224e-10,1.28643710844669e-10,2.63477011280264e-09,4.38549909129345e-10,NA,0.363862095221857,NA,0.468074057566116
6.34217568894365,0.884364360165395,2.00646369134876e-11,2.79784898064064e-12,2.49289360188995e-09,3.4761355776361e-10,3.85470159261447e-09,5.37506507983375e-10,NA,0.338830595983245,NA,0.00118573164420231
6.42384329646904,0.911428276545549,1.13706202499175e-09,1.61328730159602e-10,1.09546294344304e-09,1.55426565761747e-10,3.7697451934608e-09,5.34859305578083e-10,NA,0.245030152708709,NA,0.314139930560693
6.31685632467101,0.999566809755725,8.30658210950933e-10,1.31441706957119e-10,1.28374359173291e-09,2.03137038517282e-10,3.09038471171127e-09,4.89016344275333e-10,NA,0.327309638817739,NA,0.289903265072223
6.72847484043944,0.922841295211224,9.99328469479335e-10,1.37062499449805e-10,1.13851980090306e-09,1.56153231245549e-10,3.65963806371069e-09,5.01936205575303e-10,NA,0.237138390654268,NA,0.308878728168666
6.51291163063713,0.810965745800393,5.11260366733858e-10,6.3660413056448e-11,8.20915321413023e-10,1.02217601531246e-10,3.10286210798802e-09,3.86357903534786e-10,NA,0.354612159206639,NA,0.358822317890299
4.27482175783705,1.7926843083976,7.64647373965749,1.30225080965073,6.54401351933636,0.857903029985477,0.161125124477987,0.868005571558948,0.161125124477987,0.000348331117416693,0.161125124477987,2.60444413682481
6.6244927736591,0.804202361406249,6.40241040450269e-09,7.77241932615016e-10,NA,0.634416602640435,6.6244927736591,0.804202361406249,6.40241040450269e-09,7.77241932615016e-10,NA,0.634416602640435
6.44152484254134,0.929648962450383,7.42728210215828e-12,1.07191468931387e-12,2.12941117534624e-09,3.07319297554603e-10,2.78792481256096e-09,4.02356813447234e-10,NA,0.539506372392828,NA,0.000710475430228294
4.51780123808177,0.760265127548606,5.20263914330827,0.896253974164402,7.24684533604863,0.714703053557288,0.233199875961278,0.510736273648981,0.233199875961278,0.528633081759412,0.233199875961278,2.81166648578373
6.61086461100231,1.11326881133059,7.11961589599862e-10,1.19894246699252e-10,8.87612768808876e-10,1.49473884309951e-10,3.25263861064123e-09,5.47743953753052e-10,NA,0.369219803927205,NA,0.285039947334234
3.89077195807404,1.04721655221921,7.42353340726069,1.06701881010804,6.53957878750108,0.787604467645744,0.185000180059815,0.749563447367063,0.185000180059815,0.000404688193245438,0.185000180059815,2.57209807516981
6.24538143415405,0.904311473055637,4.1982470913222e-09,6.0789289676418e-10,NA,0.881751315955734,6.24538143415405,0.904311473055637,4.1982470913222e-09,6.0789289676418e-10,NA,0.881751315955734
6.62666751153047,0.94537247801725,5.0198040693663e-10,7.16134407522406e-11,7.77860641096182e-10,1.10971018320391e-10,5.14891129087339e-09,7.34553079307849e-10,NA,0.253653970632617,NA,0.61118619095938
6.37077586318157,0.903430812266532,9.75584740707689e-10,1.38346307209884e-10,1.34935316769055e-09,1.91349884927973e-10,2.44483928880802e-09,3.46699239148185e-10,NA,0.425875234400876,NA,0.000270923020867386
6.52655030246235,0.486979547993376,0.173754723835347,1.31669420318781,6.52655030246235,0.486979547993376,0.173754723835347,1.31669420318781,6.52655030246235,0.486979547993376,0.173754723835347,1.31669420318781
6.51895570855119,0.478745380414301,0.170851612800786,1.30666967267644,6.51895570855119,0.478745380414301,0.170851612800786,1.30666967267644,6.51895570855119,0.478745380414301,0.170851612800786,1.30666967267644
6.41719142812869,0.950873419579514,8.65457754761644e-10,1.28240022755841e-10,1.19650791164206e-09,1.77293693392095e-10,3.03909208270169e-09,4.50320348623022e-10,NA,0.31729974211703,NA,0.304544068817776
5.98966397686367,0.875436388644599,1.21050043418303e-09,1.76924136754129e-10,1.94680626068829e-09,2.84541010786395e-10,2.42832541012095e-09,3.54918812758398e-10,NA,0.345709068203734,NA,0.237638741216684
6.36766837942558,1.01844214389477,7.57262152737238e-10,1.21116183250998e-10,9.73027066394611e-10,1.55625530809436e-10,4.28829609197084e-09,6.85868233916466e-10,NA,0.23643513468698,NA,0.298487828597706
-14.4706817821004,31.412438170229,0,0,6.64678505626453,0.803096252924369,0.00778560165387035,0.543794199066254,7.78979027323236e-19,0.0162096539074858,0.0481572607677098,1.03643380822601
4.29947329365039,0.789018781085361,0,0,6.71917650991101,0.51741363260396,0.133873735971726,0.250731199944289,1.71043633797618e-20,0.000133507673864709,0.146328326976143,0.988512174212322
6.46811862355736,0.800921821963332,7.41073083643144e-10,9.17641804214494e-11,1.072929684799e-09,1.32856684918859e-10,3.22107526324724e-09,3.98853147053469e-10,NA,0.288537382257981,NA,0.100800557836417
6.54132794037411,1.02883885477954,7.76769354964784e-10,1.22172516173238e-10,7.48267024613819e-10,1.17689587755012e-10,3.13689476015716e-09,4.93379821654293e-10,NA,0.250117536850538,NA,0.77919022257241
6.29422381372708,0.862129667711338,1.10682407916563e-09,1.5160342304716e-10,9.09906414547025e-10,1.24631302927459e-10,2.97543942292776e-09,4.07550585568542e-10,NA,0.25713624711868,NA,0.424832040946257
