species,sp_hv,sister_hv,intersection,union,minimal_hv,divergence_time
albicans,8.59319430695002,2.9309752942935,0.354435616210782,11.1697339850327,2.9309752942935,1.17852
alborufescens,7.92680072881869,16.8015963905941,5.28817904356549,19.4402180758473,7.92680072881869,9.33398
amnicola,1.48685391807591,4.53725062799291,0.0646261044153779,5.95947844165343,1.48685391807591,5.02461
argyrophylla,9.31047901524418,4.5521919663615,4.06400263731333,9.79866834429236,4.5521919663615,1.41482
budlejoides,3.90989682910614,2.86445690314854,1.35888288974296,5.41547084251173,2.86445690314854,7.60428
burchellii,1.45278052973783,6.1415653790714,1.3804867264688,6.21385918234044,1.45278052973783,0.3642
capixaba,0.0140895432567916,10.3843597326116,0.0132607465946274,10.3851885292737,0.0140895432567916,8.29763
castaneiflora,2.43300662587402,2.89816868833449,1.40648332489018,3.92469198931832,2.43300662587402,2.91322
chrysophylla,13.9494732665281,3.62232090401496,3.23428369916556,14.3375104713775,3.62232090401496,0.91021
cinerascens,4.70101325072481,3.12843269465045,2.05607882793121,5.77336711744406,3.12843269465045,3.97391
cipoensis,0.0658074335799867,0.919135554725091,0.0639427601373425,0.921000228167735,0.0658074335799867,7.75624
corallina,1.95378929509736,1.69316841216129,1.09086027120151,2.55609743605714,1.69316841216129,1.57695
cowanii,4.53725062799291,1.48685391807591,0.0637190713709515,5.96038547469786,1.48685391807591,5.02461
cubatanensis,5.16226576927469,10.3591045791044,4.62799459084902,10.8933757575301,5.16226576927469,9.1163
cyathanthera,0.919135554725091,0.0658074335799867,0.0639816075007309,0.920961380804346,0.0658074335799867,7.75624
dichrophylla,3.62232090401496,13.9494732665281,3.24901118383806,14.322782986705,3.62232090401496,0.91021
discolor,2.86445690314854,3.90989682910614,1.36115717072997,5.41319656152471,2.86445690314854,7.60428
dispar,4.29511355061216,6.20817315286984,0.756625992474251,9.74666071100775,4.29511355061216,3.24322
fallax,3.05217524884861,13.6700212180768,2.92970722727198,13.7924892396534,3.05217524884861,11.727
fasciculata,3.58618070032516,0.700687545139457,0.666914999266739,3.61995324619788,0.700687545139457,4.37825
ferruginata,6.1415653790714,1.45278052973783,1.37276997218727,6.22157593662196,1.45278052973783,0.3642
flammea,5.21908556832803,2.61852885295546,2.19859748801654,5.63901693326695,2.61852885295546,0.84558
formosa,3.12843269465045,4.70101325072481,2.05426776063594,5.77517818473933,3.12843269465045,3.97391
heliotropoides,1.52966860679217,1.57653924138399,0.89372453332831,2.21248331484785,1.52966860679217,9.87395
hyemalis,2.02385796452248,0.693683662133454,0.524856510058533,2.1926851165974,0.693683662133454,1.17607
hypoleuca,7.42911813623527,11.1622564403869,1.7787916416269,16.8125829349953,7.42911813623527,5.76185
lepidota,3.07946321531005,2.07934969515913,1.26379998903919,3.89501292142999,2.07934969515913,2.43903
longispicata,11.9942826523076,28.6962498642101,8.06960287732328,32.6209296391944,11.9942826523076,18.96563
lourteigiana,2.9309752942935,8.59319430695002,0.336489509060869,11.1876800921827,2.9309752942935,1.17852
lymanii,0.693683662133454,2.02385796452248,0.524958029692974,2.19258359696296,0.693683662133454,1.17607
macrothyrsa,1.57653924138399,1.52966860679217,0.886020011489273,2.22018783668689,1.52966860679217,9.87395
macuxi,1.65407957539865,9.78594303002806,1.47166245381966,9.96836015160705,1.65407957539865,6.46837
mayarae,4.5521919663615,9.31047901524418,4.05012047629774,9.81255050530794,4.5521919663615,1.41482
multispicata,4.34802435945514,14.3403064506348,2.82019212231662,15.8681386877734,4.34802435945514,7.28604
navioensis,2.22396325637115,10.1619756692683,1.49017264897464,10.8957662766648,2.22396325637115,6.47167
pepericarpa,1.8497914520163,5.68206745089558,1.64033567371857,5.8915232291933,1.8497914520163,4.64053
petroniana,2.88799741206355,0.190257355246526,0.180630968775819,2.89762379853426,0.190257355246526,1.95504
polyandra,2.07934969515913,3.07946321531005,1.26621643261288,3.8925964778563,2.07934969515913,2.43903
pterocaulon,2.00850720390337,9.95936361314715,0.801820341413821,11.1660504756367,2.00850720390337,6.89611
punctata,12.1915231091193,32.7212061034336,10.9190508980848,33.9936783144682,12.1915231091193,16.12163
racemifera,0.700687545139457,3.58618070032516,0.668585070216489,3.61828317524813,0.700687545139457,4.37825
rufescens,3.70341090191224,15.663815312888,1.45374644035721,17.913479774443,3.70341090191224,5.25342
ruficalyx,12.071526984389,3.89501292142999,2.5068505885941,13.4596893172249,3.89501292142999,5.08092
sclerophylla,1.69316841216129,1.95378929509736,1.06359135321493,2.58336635404372,1.69316841216129,1.57695
secundiflora,0.993761565938479,9.64620254874418,0.462505382889607,10.1774587317931,0.993761565938479,2.31613
serialis,9.64620254874418,0.993761565938479,0.461463704099315,10.1785004105833,0.993761565938479,2.31613
shepherdii,0.190257355246526,2.88799741206355,0.180176893942295,2.89807787336778,0.190257355246526,1.95504
stenostachya,3.78121412679725,11.1742983445127,1.32138580036176,13.6341266709481,3.78121412679725,9.82798
tiliifolia,15.663815312888,3.70341090191224,1.44722252215067,17.9200036926495,3.70341090191224,5.25342
valtheri,1.86760748392797,13.4884412317044,0.993463425478352,14.362585290154,1.86760748392797,5.17675
willdenowii,2.61852885295546,5.21908556832803,2.1623444205398,5.67527000074369,2.61852885295546,0.84558
