theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
4.84757253940237,0.941001468834115,6.63659361835242,0.453635127917856,0.306671036724136,0.69580730908209,0.306671036724136,2.33744324077594
4.66281563033828,0.864608096748645,6.67928218671367,0.485625499138815,0.244018633345086,0.554260736515412,0.244018633345086,1.94721609248908
4.61694997350277,1.01716233096494,6.74877812683753,0.466225109586083,0.227082250552859,0.522424014444477,0.227082250552859,1.73431692646444
6.65927511133554,0.974481013377308,4.25308969505122e-10,6.22373319426788e-11,4.64600388593069e-09,6.79870180946565e-10,NA,0.302392404392982
6.7137754135638,0.826319487498008,6.1621579611524e-10,7.5842739661116e-11,4.93786852279555e-09,6.07744039046294e-10,NA,0.251454050685693
4.56518881813409,0.713814709603111,6.82750006323177,0.444533674934512,0.351469148024414,0.646872766509445,0.351469148024414,2.63859302547719
6.61629251926099,0.885943023830708,7.50277690302446e-10,1.00464615753342e-10,3.42470519115926e-09,4.58579130827677e-10,NA,0.232150011408277
6.51444988339924,0.912792859173538,4.62899263018926e-10,6.4860602101968e-11,4.39045887757531e-09,6.15183105815015e-10,NA,0.379310502690173
6.67449755950609,0.797775293205346,5.1024623273642e-09,6.0987637541116e-10,NA,0.691569843652844,NA,NA
6.7531197764723,0.869938536125515,5.90017676514962e-09,7.6006220944556e-10,NA,0.670654153508552,NA,NA
5.0452408132948,1.03562037877944,6.52984023148941,0.477788166706473,0.33004699051871,0.768776243160393,0.33004699051871,2.61288862051641
4.59433629018124,1.04395278669824,6.76410810708177,0.519080771543605,0.188306792356236,0.449298634980327,0.188306792356236,1.60594987789076
6.55295721656409,1.04156201399939,5.46291175090789e-10,8.68304366644408e-11,6.00321957306911e-09,9.54183777242016e-10,NA,0.253443466504473
4.60046802879356,1.025839460241,6.70932083122907,0.48438153164987,0.191457681056562,0.436113545923243,0.191457681056562,1.4921936344131
5.13336002879227,1.1845072779988,6.80529930387662,0.496377020413632,0.258219645236254,0.557212802542675,0.258219645236254,2.22502711005356
6.60278934872902,0.938417952479274,5.98754609619813e-10,8.50976829822855e-11,5.42538364519720e-09,7.71079788077825e-10,NA,0.326247938660901
6.57340974935435,0.93804005866894,4.10769796608837e-10,5.86177552902776e-11,4.04227925960068e-09,5.76842159307732e-10,NA,0.288514093574425
4.6476794422123,1.01613041608003,6.78580959022718,0.47235348930291,0.234802601964439,0.540574124603125,0.234802601964439,1.76398066738891
5.16642701862159,0.857060461402406,6.76996771243145,0.47429531961638,0.316915263229312,0.651566494442919,0.316915263229312,2.67255068320499
4.41253001746889,1.17288741733727,6.83122188747723,0.507042961925787,0.223114070369261,0.532139054162969,0.223114070369261,1.73991031196243
4.77662312598336,0.90584138272655,6.74667030256188,0.482173418358447,0.241294965371224,0.522520957027446,0.241294965371224,1.91567805473155
4.81069491455688,0.907885371029908,6.82769598937018,0.497068302796024,0.26185658205968,0.552744880491967,0.26185658205968,2.08323822980933
6.48976257242669,0.952715900672616,7.25567367934041e-10,1.06515386460657e-10,4.28408851318274e-09,6.28916574504499e-10,NA,0.250619263785102
6.52162148134197,1.01193702454327,7.16174881026671e-10,1.11126332650883e-10,4.5248192946477e-09,7.02100265512433e-10,NA,0.241193342930511
4.63160523676017,0.848643509584575,6.68194941267345,0.453921668163295,0.256925897948523,0.60880764121681,0.256925897948523,1.8561608169199
6.4003266510194,0.84502333920446,1.05142297308855e-09,1.38817438559024e-10,3.83286401199279e-09,5.06045975890135e-10,NA,0.255460878601015
4.74396207004469,1.119704977331,6.80909463495951,0.483843556255697,0.29074186991468,0.706013388041272,0.29074186991468,2.25870265094703
4.98608156453414,0.881184307890482,6.77245951556665,0.498357811955513,0.270291462962843,0.647206813049319,0.270291462962843,2.21295789941001
3.82425686767816e-20,0,6.90475163341776,84.8711724629343,0.00802954251522381,1.20248657834776,4.32836458107935,1.20248657834776
6.46714180689551,0.847314012728953,8.76364590960504e-10,1.14819810722037e-10,5.07910295165934e-09,6.65455502838254e-10,NA,0.204240923078128
6.45131563037726,0.923118698182917,5.28645533338118e-10,7.56438848283046e-11,4.49696213258786e-09,6.43470272957275e-10,NA,0.261277946444006
6.58411011067567,0.980853814741314,6.49297770953918e-10,9.67277558907379e-11,5.36352769036524e-09,7.99020141998437e-10,NA,0.191636293543569
6.71635810565845,0.756870210594276,5.05549604451481e-09,5.69706721362399e-10,NA,0.688164400684787,NA,NA
6.71557271234726,0.868614278793732,4.23608831969888e-10,5.47909606273282e-11,4.45631476317313e-09,5.76394419343355e-10,NA,0.30999434747782
6.58193277353506,0.996970257141989,7.58270477949006e-10,1.14855793791096e-10,5.54667387711445e-09,8.40158821400349e-10,NA,0.219873695814788
6.31226165495545,0.876215092383911,5.30959301676113e-10,7.37033062000844e-11,4.08251440606766e-09,5.66700325970005e-10,NA,0.269099666608851
6.53023489322693,0.845339449215048,1.24793292359776e-09,1.61545020591161e-10,6.42714256565516e-09,8.31994138849841e-10,NA,0.15143854219551
4.5024129571986,0.880404396735112,6.76347011247993,0.482705486383642,0.27700243665174,0.550006752898931,0.27700243665174,2.13853606339016
6.26942773286049,0.744141292954152,9.86262950893979e-10,1.17063154524339e-10,2.96756681568174e-09,3.52231352085733e-10,NA,0.340288295959924
6.48317300756468,0.866062440637549,1.09924032053037e-09,1.46843336393293e-10,4.99533149028443e-09,6.67307347377799e-10,NA,0.196738424379892
6.25006630425124,0.967032071006609,7.22805513216456e-10,1.11834991559252e-10,4.44528475685526e-09,6.87789971397886e-10,NA,0.244264355406371
6.76540761411628,0.948879969928577,4.13211491954636e-10,5.79548388543429e-11,4.68847951917211e-09,6.57581118376399e-10,NA,0.382113673070745
6.45442189000611,0.797536010140645,6.45183153355286e-10,7.9721593460394e-11,4.83860798910509e-09,5.97879124734728e-10,NA,0.218452547475137
6.64599714705793,0.895457461675314,5.77685610695569e-10,7.78352561930913e-11,4.38436862192184e-09,5.90733867373537e-10,NA,0.370236215804747
4.76259550949133,0.407751421273651,6.79680098562803,0.413149438419168,0.534473967967313,0.946082440940716,0.534473967967313,4.14958082744811
6.59127865522282,0.90404389258627,7.8198686139977e-10,1.07255432991138e-10,4.4750588378587e-09,6.13788283419737e-10,NA,0.249426636758918
4.59602116284195,0.970380651357562,6.72686407507383,0.438814300743458,0.288484506353872,0.600709213470623,0.288484506353872,2.12607110236939
4.53080103915499,0.943294868318607,6.83452716767543,0.45351433380415,0.311618331690535,0.736883564244464,0.311618331690535,2.24671685314217
6.63221795417769,0.921826032943444,4.81462789390940e-10,6.69195337397745e-11,4.83968056972899e-09,6.72677461918529e-10,NA,0.267241531513357
1.39171139705177e-25,0,5.98889142135153,8.71212153922022,2.80016360787813e-06,1.32732986379987e-19,5.74959426230853,1.03697985543402e-13
6.36990213453505,0.825095496550385,1.0673452169319e-09,1.38253573313239e-10,2.91190621526561e-09,3.7718015973382e-10,NA,0.280348180070151
6.56701504001999,0.475841777021972,0.126859382637476,0.996680512481274,NA,NA,NA,NA
4.60125637140518,0.788424328476352,6.69667374324952,0.452885558043199,0.259361899576139,0.518336177499213,0.259361899576139,1.99699659350199
6.38860612868901,0.989078758013007,4.27601308953284e-10,6.62008837397269e-11,3.65086072516001e-09,5.65223261378415e-10,NA,0.377592192469953
