theta_1,se_1,theta_2,se_2,alpha_1,sigma_sq_1,alpha_2,sigma_sq_2
0.116345670155301,0.0315584074244048,0.230349634871545,0.017514840073329,1.15359961089969,0.0201235544103648,1.15359961089969,0.0201235544103648
0.120678260513255,0.0291345727000524,0.227808297954435,0.0175121888721994,1.11586028911654,0.0192311773955463,1.11586028911654,0.0192311773955463
0.109146940489536,0.0302132867666796,0.229193024866115,0.0178623394629152,0.644425172293601,0.0112867077960068,0.644425172293601,0.0112867077960068
0.0969287792032461,0.0388510262568814,0.236806997132179,0.0192929461282831,0.340794628725597,0.00557469491427072,0.340794628725597,0.00557469491427072
0.110775032713632,0.0345436340984969,0.23811743102975,0.0178973781491378,0.520540844129023,0.00829765568565811,0.520540844129023,0.00829765568565811
0.0978069409316186,0.0392165727949918,0.237199301848102,0.0189578951640951,0.326718137564516,0.00499613720718561,0.326718137564516,0.00499613720718561
0.100763823300904,0.0273464152259499,0.23276059380162,0.0163639943802793,1.13771465938827,0.0183765678733182,1.13771465938827,0.0183765678733182
0.0887154400475982,0.0403591193168798,0.234920756233093,0.0180704700319469,0.483930312905045,0.00758194964650306,0.483930312905045,0.00758194964650306
0.10746430039603,0.0394094168461067,0.240112870375155,0.0192116333463988,0.33730822968873,0.00527564490833693,0.33730822968873,0.00527564490833693
0.110341727926636,0.0279033949258535,0.233949424839586,0.0166666848769786,0.748428201217224,0.0113280579640859,0.748428201217224,0.0113280579640859
0.112579739295233,0.0278335329553953,0.234157219812637,0.0170652129772699,0.510823580756768,0.00832698347191216,0.510823580756768,0.00832698347191216
0.106831319388202,0.0325974856596209,0.238772451631208,0.0183584111022511,0.62065265688252,0.00980000026686772,0.62065265688252,0.00980000026686772
0.103112840021511,0.0295880950679272,0.233379021567418,0.0167159753371137,0.834433763360748,0.0129141548328003,0.834433763360748,0.0129141548328003
0.100184038286179,0.036405129454786,0.238251371294568,0.0182991178605507,0.339339009418748,0.00539397315009459,0.339339009418748,0.00539397315009459
0.108311176520298,0.0291555762787335,0.232253386078053,0.0173426750468436,0.617841348752527,0.00973410484933522,0.617841348752527,0.00973410484933522
0.112393687722116,0.0318957796179564,0.234009473045131,0.0164830177763553,0.822833753563231,0.0131320194031934,0.822833753563231,0.0131320194031934
0.102439619872061,0.0374131288677979,0.236256972840908,0.0180718699205487,0.365606935384687,0.00560178308166631,0.365606935384687,0.00560178308166631
0.105806593214751,0.0329350811530376,0.235123756988168,0.0174561076336714,0.714718909565424,0.0113741284476663,0.714718909565424,0.0113741284476663
0.104886187240125,0.0366927392736502,0.234582595051935,0.0191578435446308,0.50493861696531,0.00796630764222375,0.50493861696531,0.00796630764222375
0.103776482746521,0.0291707571954754,0.237878124820968,0.0173788993975441,0.709549524168188,0.0116335506902576,0.709549524168188,0.0116335506902576
0.102922651206248,0.0366253870543513,0.231406597050289,0.0177995012742846,0.552459951209755,0.00891331671982533,0.552459951209755,0.00891331671982533
0.103278915087098,0.031565921139009,0.232014859333439,0.0173561161578925,0.956898216353797,0.0159466209913702,0.956898216353797,0.0159466209913702
0.0946298484065831,0.0465384776279474,0.237423452936266,0.0192942149694332,0.35566005766615,0.00570895401518481,0.35566005766615,0.00570895401518481
0.105290339844413,0.0317998852243831,0.236926595826211,0.0174646902423489,0.659433681259188,0.0100051810062324,0.659433681259188,0.0100051810062324
0.11846780284869,0.0324650926556177,0.231226393558918,0.0183526182165886,0.657065376987377,0.0113272374018176,0.657065376987377,0.0113272374018176
0.0983470917377636,0.0391830418829839,0.231385434737078,0.0177184345490043,0.44606325595714,0.00732399810879533,0.44606325595714,0.00732399810879533
0.111678099039362,0.0297301619374191,0.22861597134792,0.0172467774160908,0.938554582388374,0.0162490838659421,0.938554582388374,0.0162490838659421
0.104527250101632,0.0312718709967914,0.233577958867474,0.0174017068393076,0.886203470527414,0.0143704349589432,0.886203470527414,0.0143704349589432
0.115012830865972,0.0259474861730329,0.221292939244112,0.0149025940193815,13.9869924283562,0.233043498024485,13.9869924283562,0.233043498024485
0.115226233272885,0.0319834297895504,0.23513831723403,0.018483173235086,0.675813460934584,0.0113046296094453,0.675813460934584,0.0113046296094453
0.116609456115009,0.0269954448338697,0.235902716059942,0.0170959460819897,0.809210960708711,0.0130276858672925,0.809210960708711,0.0130276858672925
0.129056213150568,0.0290072157740176,0.231297414296955,0.0179264660228492,0.811410338860623,0.0133941292148454,0.811410338860623,0.0133941292148454
0.104909493223005,0.0293078822097523,0.237756961125336,0.0168691747841048,0.548219275295553,0.00814028287147577,0.548219275295553,0.00814028287147577
0.107823448751991,0.0314333689173974,0.233660941351614,0.0168232096093453,0.755174667089998,0.0118358539429255,0.755174667089998,0.0118358539429255
0.106724645987785,0.0371480311687716,0.236930500553082,0.0192512357692848,0.460272174889413,0.00744627550609945,0.460272174889413,0.00744627550609945
0.113740900532479,0.0385007373090707,0.231888141965134,0.0186622719268363,0.647209754083222,0.0106984128469775,0.647209754083222,0.0106984128469775
0.0986847245611301,0.0395483881980392,0.234476797944378,0.018549629004945,0.339723604179689,0.00545571946070404,0.339723604179689,0.00545571946070404
0.112228247398943,0.0324342611293596,0.23341023725657,0.0185395679524792,0.465573763643744,0.00777313903568387,0.465573763643744,0.00777313903568387
0.0997036264282254,0.0326657270390169,0.230413832409989,0.0171073289402494,0.663584956822464,0.0107123689299738,0.663584956822464,0.0107123689299738
0.105304417240666,0.0323589748759033,0.22956287643155,0.0178742005088636,0.494456645325367,0.00781565951568649,0.494456645325367,0.00781565951568649
0.11813377160415,0.028650515780655,0.228005544179561,0.0167098334580669,1.04188460248162,0.0171069602890555,1.04188460248162,0.0171069602890555
0.0965539531710804,0.034075092815206,0.229198897457871,0.0169518773818551,0.704528962846564,0.0111434765381317,0.704528962846564,0.0111434765381317
0.0983364151646418,0.0377601843713407,0.23069130175492,0.018275888628619,0.402318916817169,0.00642006529243283,0.402318916817169,0.00642006529243283
0.112811240722563,0.0303267217112273,0.226722044085517,0.0164509297330657,0.962566365296121,0.0158403077020101,0.962566365296121,0.0158403077020101
0.1070970640358,0.0369969153427586,0.23880875790754,0.0194933417881278,0.420394391330061,0.00398902807327313,0.290523181894312,0.00398902807327313
0.102574713485445,0.0309378192954334,0.233735515377582,0.016917861365051,0.825785631044963,0.0136441858933805,0.825785631044963,0.0136441858933805
0.111268404597387,0.0308235784788868,0.234299019959161,0.0171472170371533,0.785913942489176,0.0129320732062473,0.785913942489176,0.0129320732062473
0.105450706817668,0.0357497089829937,0.230825199418652,0.0173151745246563,0.830346166726802,0.0134094411342019,0.830346166726802,0.0134094411342019
0.0920737165835416,0.0397038051872567,0.23773424147715,0.0181405215943385,0.395414493496841,0.00636912450673731,0.395414493496841,0.00636912450673731
0.106864211148227,0.0349307372132808,0.232190082001311,0.0185601164150375,0.588117859869594,0.0103691357542689,0.588117859869594,0.0103691357542689
0.118286737488874,0.026516363151367,0.232431369381238,0.0170762235910761,1.22903523082834,0.0202580516787506,1.22903523082834,0.0202580516787506
0.0938789068391775,0.0365010755955511,0.234325047675024,0.0173174998029825,0.665034970353396,0.0109296357868168,0.665034970353396,0.0109296357868168
0.0993165594441945,0.0313837263121392,0.235435967337395,0.0172388496170951,0.638972676319929,0.00991143395791055,0.638972676319929,0.00991143395791055
0.10052098519678,0.0288956839815027,0.232525720284788,0.0159925204580811,0.802073143109392,0.0123706457403321,0.802073143109392,0.0123706457403321
0.10631925242361,0.0292451242417351,0.229258853121577,0.016778360810399,0.969729005852625,0.0167347313383681,0.969729005852625,0.0167347313383681
0.111365613074391,0.0297684905517681,0.233442334071402,0.0174879161510821,0.649737292080686,0.0102602539436466,0.649737292080686,0.0102602539436466
0.122753645861024,0.0323712573158528,0.229006421251766,0.0176695451430717,0.540234030360715,0.00911280475935766,0.540234030360715,0.00911280475935766
0.104721360423979,0.0348031620419366,0.232113294208153,0.0175422516841787,0.467370718476175,0.00731135912855225,0.467370718476175,0.00731135912855225
0.108386922190446,0.0340001555047629,0.234737162904055,0.0182613668558183,0.552422351737627,0.00899195869091367,0.552422351737627,0.00899195869091367
0.112386225864625,0.0310557994082175,0.234015784018383,0.0173063340331759,0.558346678628508,0.00881776551092929,0.558346678628508,0.00881776551092929
