species,temp_diurnal_range,precip_seasonality,solar_radiation,soil_pH
albicans,-0.126436736896324,-0.157580288309122,-0.799747243367339,0.154382831118011
albicans,-1.2024472110649,-0.555438855459089,1.22738705293355,0.76158880010384
albicans,0.0457744295314883,1.30917545145108,-0.224961572556679,-0.273803719211146
albicans,-1.39611493604002,-0.160086872283786,1.16787405038937,0.594491980499793
albicans,-0.908867025394172,-0.374333699829938,-0.772372590977578,-0.117397113026545
albicans,0.758819260871643,0.766090051684743,-0.631148331403191,-0.390290026104746
albicans,-2.04004415237419,0.00851942076747697,1.48382916657861,0.523982744118765
albicans,-0.973607627849992,0.221498966696768,1.30438614742101,0.96657298923857
albicans,-0.43024738654266,-0.328220985521092,-1.06611327800721,-0.0575386565993001
albicans,0.709762311977001,1.11225269563506,-0.443936233986593,-0.0530675831874634
albicans,-0.132431301094452,0.802923336434358,-0.504922723035446,-0.492632357917412
albicans,-2.11622319955104,-0.00185824031484678,1.72355289465998,-0.0253796917646023
albicans,-0.0828355658141357,-0.229695573454749,-0.71380546060689,-0.256786117686356
albicans,-0.785246692302234,-0.298744334677118,-0.848978535253979,-0.278653788460896
albicans,1.13836388360744,0.727602904315329,-0.307319819876599,0.272387443757193
albicans,-1.79887027336624,-0.148990032037499,1.27282648014122,0.506181359699049
albicans,1.0808941156445,0.498969374111514,-0.749424114831931,-0.00910826135914344
albicans,-0.0161236789999354,0.799704946498391,-0.645538315031548,-0.575777938594814
albicans,-0.869008194087151,0.0685529190973706,0.127173322320325,-0.493089563178339
albicans,0.211503433109059,0.0864767513442362,-0.156198215660243,-0.0361460571175654
albicans,0.969909750984312,0.331111292380137,-0.511663537738345,-0.727719763320016
albicans,-1.56442057254901,0.123959725555215,1.68193176384783,0.256901330605986
albicans,0.441111251431808,0.328224081153248,-0.405180952283387,0.0917031847353818
albicans,0.102678474778695,0.294439724136599,-0.79108375521654,-0.109730703590518
albicans,0.971895613279603,-0.248732088063835,-0.806320889525757,0.0686025998303829
albicans,0.299049479384292,-0.363540802190797,-0.509659268979726,0.149163347462332
albicans,1.06812589621718,0.415204151362601,-0.367038147727568,0.0865570307700472
albicans,-1.03492841499558,0.319695926811107,1.45318327594222,1.01243550322262
albicans,-0.453723117714115,0.521711367037649,0.195841813216998,-0.236327421995681
albicans,-0.566615722249014,0.477859222492403,-0.712583121458511,-0.112584404633935
albicans,0.422179531260021,0.528762982779874,0.0250499465696121,0.0125640296866407
albicans,-0.35723862034214,0.026738647091935,-0.884754842415249,-0.424273807118374
albicans,-1.17503959883819,-0.447281757674793,-0.578264263945729,-0.0742841378006451
albicans,-1.67125014256932,0.206594528303903,1.35826934417045,0.083754469125451
albicans,-0.42189884400731,-0.33317561647509,0.446494534792841,-0.411223353059826
albicans,0.819109073404763,0.314496687821621,-0.854529413536573,-1.02343618693754
alborufescens,0.287556354009927,1.01083291858596,0.466457717939508,0.0812741651255048
alborufescens,0.274752868661645,0.539807876713869,0.349425678029978,0.600786260487359
alborufescens,0.603519329594406,1.00824639661606,-0.38464776457268,-0.386553689015017
alborufescens,-0.153389688067386,0.55237168243931,0.224274745372781,-0.109472809315341
alborufescens,0.0755880837031627,-0.497371171717292,0.319125588427524,1.16320923948511
alborufescens,0.0730829006272232,0.409459438734881,0.644922651728287,0.476866712291084
alborufescens,0.0943525128961946,0.296590984391863,0.717060366012947,0.862724839630464
alborufescens,-0.156384953960198,0.367669291997957,-0.382915736265379,-0.195786505749328
alborufescens,-1.02471222969153,0.908925349191227,-0.159069773271049,-0.127990005169135
alborufescens,-0.372264363778089,0.675579955938126,-0.35475073695536,0.445017154163335
alborufescens,0.176567519645923,0.988761700330776,0.461475560498732,0.363134200967597
alborufescens,-0.167533317332215,1.02334942220334,0.05943110425569,-0.484578954188403
alborufescens,0.301513920368375,1.174260395629,-0.414907144306472,-0.335402130903484
alborufescens,0.0781793493182577,0.529382831689338,-0.245873734925539,0.104563358246689
alborufescens,-0.0232842328588455,1.17482205224983,-0.558540216774911,0.40446519587924
alborufescens,-0.867010076607637,0.896355002463559,-0.57641110420239,0.0655099684347303
alborufescens,-0.119512884499433,0.91684336625711,-0.308208429058265,-0.416866700625572
alborufescens,-0.110974362898887,0.0954042523301661,0.314099412337238,-0.277282883630982
alborufescens,-0.017573582919832,0.450250664679166,0.224758126085442,0.140091852649434
alborufescens,0.263958264544435,0.848009530474787,-0.385280007499666,0.231775933488565
alborufescens,0.00504648983273348,-0.419240251197994,0.731896091062907,-0.155435455556989
alborufescens,0.029469121385506,0.286358698385948,0.269593609372991,-0.259076425634321
alborufescens,0.464166840550072,0.9503109937508,0.532449921742539,-0.373541380382272
alborufescens,-0.683815309946688,-0.445346557029851,1.00377533405944,-0.815872709722471
alborufescens,-0.554275358847837,-0.255998866132586,0.197604952256997,0.702375800606128
alborufescens,-0.0915028456009039,0.797939567508714,-0.167278045611565,-0.13441648491829
alborufescens,-0.315320685995101,0.0296978373365537,0.121292746479303,-1.03626617123535
alborufescens,-0.0464853290733289,0.0195418109321241,-0.129671763569547,-0.111146179788007
alborufescens,-0.135249639486788,0.714036095735178,0.173986904337111,0.26425814643454
alborufescens,0.141047852379154,0.687950266582907,0.190460811452312,-0.628550156623699
alborufescens,0.250122245678644,-0.618660042008972,0.455595595087426,0.963253253605452
alborufescens,0.272351675270592,-0.269338965665291,-0.0742646110923928,1.11418765007747
alborufescens,0.863151542623052,0.464911210627774,-0.0844354040473597,0.22851521944154
alborufescens,-0.696137762699375,-0.202426172291851,-0.620089285282714,-1.12853302395908
alborufescens,0.202693697930166,1.22141711379722,0.676669806889831,-0.0300511533969713
alborufescens,-0.387443832509967,0.0426246822465438,-0.0132817976899688,-0.738774500763668
alborufescens,-0.561732820731993,0.717276524084318,-0.330847049798212,-0.387456700320744
alborufescens,-0.983685659169675,0.701406657798734,-0.11694379625203,0.169169006484739
alborufescens,0.721860878416177,0.994993541905549,-0.00200384627287331,-0.470481586150781
alborufescens,-0.684358506861801,0.211080990325252,0.531196938071248,-0.326202756688407
alborufescens,-0.115788986567626,-0.307010856623355,0.0889749292985889,0.987928346252545
alborufescens,-0.336810555173972,-0.298571912193949,0.156680641184404,0.101785867696553
alborufescens,0.426382876683258,0.62771574357319,-0.86430900917627,-0.377695042099344
alborufescens,-0.809405349715322,1.08332352984535,-0.205961552536469,0.0301790831097215
alborufescens,0.286480029422623,0.276759318382471,-0.0858888056113069,0.552316880943662
alborufescens,1.38247425773331,0.746850900862924,-0.670443992228574,-0.49989857350445
alborufescens,-0.319799442792216,0.67664838322803,-0.900267035661248,0.2357688800026
alborufescens,-0.838198548343912,-0.0520709029492082,0.665001013320621,-0.334399623209272
alborufescens,-0.754846378416814,0.372245139046821,0.0225959999939172,0.52404102746176
alborufescens,-0.124357883700002,0.537722843420052,-0.456262542947073,-0.549254077171799
alborufescens,-0.607365890567123,0.0570571484218327,0.0270931018145316,0.525034407822787
alborufescens,-0.561511828947033,0.185484449186392,-0.13848408171651,-0.568470541405659
alborufescens,0.719336877761397,1.02851941051532,-0.591449062096616,0.155762107017917
alborufescens,-1.93468380917057,-0.460809000718816,0.778877844468445,0.148214167381955
alborufescens,0.067421800269,-0.416840083163273,0.633443150793539,-0.399208892928904
alborufescens,0.0427724943379832,0.121844943369591,0.192245917630033,-0.459575210881575
alborufescens,-0.2382457010271,0.308168209892345,0.458701308668916,-0.174519256256439
alborufescens,-0.971472009092508,0.943725644147752,-0.247991282363738,0.104977195048332
alborufescens,0.0951826425798339,-0.685278948171191,0.460381146703546,-0.10183883471202
alborufescens,-0.0207485685407335,-0.232078309633773,0.184239450454656,0.271121670013478
alborufescens,-0.403299256230682,0.661923464582949,-0.212191133683865,-0.176407856882143
alborufescens,-0.464485567724663,0.419432023729953,0.412513369050112,-0.738045128900133
alborufescens,-0.502011084296894,-0.0669587981688367,0.15705266939844,0.0940982869294058
alborufescens,-0.769963822377961,0.898266445228577,-0.72088598041205,0.135603315250561
alborufescens,-0.450067539981198,0.831826889772813,0.41338060977466,-0.0665765139265978
alborufescens,-0.635976978523094,0.742470163078292,-0.440659356635916,0.658489941510981
alborufescens,-0.427895960120957,0.423148689288085,0.566944196163969,0.0956776871668667
alborufescens,-0.3487740267018,0.0316278980301646,0.550506544667848,0.739941290223
alborufescens,-0.587846253024841,-0.139017188703511,-0.543976644427166,-1.44505176146437
alborufescens,-0.975522403672548,-0.191046698189144,0.398177455725964,-0.346543999090478
alborufescens,-0.403493249834683,-0.31718183587358,0.705294045145163,0.00898634578417645
alborufescens,-0.379032396500832,0.838028006255651,-0.902768080215873,-0.0214754783758426
alborufescens,0.944401794197319,1.40262985368611,-0.234498887252622,-0.0138609439952496
alborufescens,-0.476937852604844,-0.491456874852005,0.428115444548124,0.697595634895948
alborufescens,-0.0437808838293495,0.747056940516714,-1.07907145766471,-0.0989832004174755
alborufescens,-0.845057504714396,0.0180712520194914,-0.545449013769725,-1.41252236647651
alborufescens,-0.846243927678407,0.594612103096117,-0.172490230995051,0.174573424355735
alborufescens,-0.89759495787841,0.790682975205499,0.0333650365040072,0.459672127535502
alborufescens,-0.149069645558714,0.992526490156056,-0.895416974566346,-0.368134787381733
alborufescens,-0.35845761180523,1.34343586925782,0.520263788009561,0.42116064171951
alborufescens,-0.421843114004282,0.663740240563411,0.503385833894908,-0.429406460600038
alborufescens,-0.378519494657075,0.241375906980148,0.402947243170011,-0.305284407718091
alborufescens,-0.440402221984501,0.585186051345597,-0.863340724647729,0.0301736328531661
alborufescens,-0.576025672052541,0.775940975291604,-0.747266668679656,0.511151971458401
alborufescens,1.21444819702084,0.36609129785859,-1.2751151955222,-0.374117456538074
alborufescens,0.40094924615425,0.625662427505424,0.557329118969257,0.32190600514301
alborufescens,-0.601854494490382,1.04814551290134,0.601893112033607,-0.0917898557043334
alborufescens,0.412039978566265,0.389153102036114,0.268446900033714,-0.587796476540692
alborufescens,0.725389084843754,0.906726460969862,-0.399294630309533,0.420607446157439
alborufescens,0.852923315473476,0.713565799505327,-0.512340194606447,0.334160229579814
alborufescens,-0.773345915729346,1.09990095964685,-0.454856168135566,0.0927498749202347
alborufescens,0.941491270533202,0.771846015752804,-0.186114178235571,-0.223375442663034
alborufescens,-0.0145510953589079,1.23733887745099,-0.019378409076996,0.666182834061731
alborufescens,-0.357640883354144,-0.0729244047019422,0.471352743164895,-0.399564900346948
alborufescens,0.176796639662428,0.820743973472681,-0.204388675788807,0.499363652448724
alborufescens,0.447703151594654,-0.244927372618209,-0.0519374666287641,1.05293901838801
alborufescens,-0.948654985924402,0.909834898900593,-0.0198949327567631,0.22401143793438
alborufescens,-0.391775043056824,-0.612665017704927,0.265549438359031,0.768665474287975
alborufescens,-0.434322284374946,0.144492129164668,0.714257095208878,-0.275803184184387
alborufescens,-0.405114878354598,-0.290053590698321,0.0889707043324366,1.1470526651111
amnicola,-0.944716396353007,-1.00602160533899,-1.87240482477929,-0.758873469432095
amnicola,-0.67096942210352,-1.57042301600027,-1.05010971347585,-1.07213021705755
amnicola,-0.984336045367424,-1.37059227073079,-1.70710961052519,-0.7595948648672
amnicola,-1.0460802862589,-1.06610692782192,-0.870232433657815,-0.293521682685374
amnicola,-0.849404542447921,-1.98670376201231,-1.36711008038362,-0.536030883331099
amnicola,-0.782872748402035,-2.20184308308371,-1.41542658064786,-1.21788957060056
amnicola,-0.581004180747175,-1.98079803578985,-1.56286671811505,-0.203393626797405
amnicola,-0.923161032455169,-1.41168598184405,-1.76488780775736,-0.435767096076809
amnicola,-0.487667066536365,-1.80849668342112,-1.71486596220512,-0.420286390931718
amnicola,-0.646972837811399,-1.4818762479069,-1.78279283880023,-0.439918251937267
amnicola,-0.988538190539342,-0.196011797166666,-0.793705102807931,-0.0421975150710097
amnicola,-0.59145631334403,-2.37741790498868,-1.55934744805305,-0.976782797597285
amnicola,-1.11165882575211,-1.47391373475464,-1.62328934234922,-1.41354406240171
amnicola,-0.540256928391105,-2.20097555526466,-1.52607513144239,-0.970440774837073
amnicola,-0.737665138931796,-2.27589475123698,-1.7389806146554,-0.346745566752352
amnicola,-0.501029523217101,-1.21094024494428,-1.30742986158216,-0.890550343302308
amnicola,-0.569918224889546,-1.43098598535274,-1.78099871093257,-1.15801620316567
amnicola,-1.06976719185358,-1.37444960125341,-1.43501816165513,-1.27747815019672
amnicola,-0.954205355688005,-0.0996357912571068,-0.909169477042295,-0.0569181484176141
amnicola,-0.460640726777416,-1.69894171243582,-1.36351518296525,-0.62540068284383
amnicola,-0.475483821809026,-2.14842535304486,-1.97226795104244,-1.16666474176802
amnicola,-0.529989623469459,-1.78632188130203,-1.19417619391943,-0.930825197157406
amnicola,-1.03119407795594,-1.30914986919581,-1.4807890491575,-1.1768375426611
amnicola,-0.926059609917867,-1.07672686580769,-0.988714765376779,-0.591867959824019
amnicola,-0.846721331067123,-1.44809254091591,-2.05070459812255,-1.20015769460132
amnicola,-0.736906589980781,-1.42038163738176,-1.02771527763665,-0.889290737228037
amnicola,-0.654359993891013,-0.953085915959673,-1.61988882161968,-0.637763776213649
amnicola,-0.774258416393975,-1.4904071666755,-1.88187726374443,-0.324532264084395
amnicola,-1.02855530797121,-0.614492413556341,-0.886659613163204,-0.00317636998077299
amnicola,-0.556825456292971,-2.11542970793568,-2.0718784266076,-1.29665231694055
amnicola,-0.989030946337072,-1.57394928119337,-1.46675494936068,-1.322415349165
amnicola,-0.689038934482396,-1.29022882277598,-1.64612251243954,-1.57627409457158
amnicola,-0.887774359208266,-1.43671535933657,-1.69792317317334,-0.826471104096253
amnicola,-1.06360058534901,-1.19836939695329,-1.25637733810219,-1.38799746876893
amnicola,-0.801578181072207,-2.28309607500541,-1.47948213464792,-1.11864756845782
amnicola,-0.845449439069429,-1.97349329470664,-2.22803050006589,-1.24266663849011
amnicola,-0.74837856536826,-2.25501081193008,-1.44627474852283,-1.29366992051397
amnicola,-0.678339898996757,-1.80314640069824,-1.41203387834514,-0.405509343128855
amnicola,-0.534680164144089,-1.62113842517732,-1.32235701164115,-0.98360198894084
amnicola,-1.0861785157182,-1.87969662773735,-1.58509312481015,-0.843733795361961
amnicola,-1.09546018373106,-0.478285219786255,-0.920810068299046,-0.178493313899649
amnicola,-0.542661150418225,-1.47596663024266,-1.6517788087078,-0.312018195314276
amnicola,-0.803084290472752,-1.33904505517542,-1.26047139496216,-1.06219496271148
amnicola,-0.887807730189885,-1.26822357738197,-1.64534601391333,-0.40723119210611
amnicola,-1.18719233451734,-0.855411473556792,-0.741374689356245,-0.577415874634632
amnicola,-0.650110505158681,-1.20480072193882,-1.92135698443465,-1.31024187447853
amnicola,-0.830081027624344,-1.27122450656911,-1.837030484222,-0.565384416386003
amnicola,-0.442932705435289,-1.44648217755709,-1.74754445614141,-0.600836531451884
amnicola,-0.432714348616698,-1.90590668075787,-1.54196676844181,-0.901056824381922
amnicola,-0.6470643690874,-2.40575886459471,-1.65504276617064,-0.707817865960749
amnicola,-0.882435779850425,-2.129977278961,-1.73924581251932,-1.32722136997507
amnicola,-0.957741415820155,-0.498554420488139,-0.326169734910251,0.146880024319434
amnicola,-0.650709809010716,-1.13992315836548,-1.19692975199088,-0.967479241893398
amnicola,-0.694512402895009,-1.55345819808693,-1.38524402904225,-1.5754873222592
amnicola,-0.69330397988917,-1.83848962423367,-1.55929592764148,-1.4565480025575
amnicola,-0.0650781015171126,-1.58941958484579,-1.33393809945507,0.414306999367848
amnicola,-0.968261095459895,-1.37557211650908,-1.74502828961857,-0.467253472049567
amnicola,-0.83099976087038,-1.4250705228813,-1.50396260939419,-1.59671879195689
amnicola,-1.06662205277871,-0.499532934891895,-0.62270994148839,-0.270790831498375
amnicola,-0.722645248772756,-2.4384027548719,-1.84570408019051,-1.05560559613959
amnicola,-0.793187315640925,-2.06910883523355,-2.05891240019275,-1.17774802189886
amnicola,-0.99011499312518,-1.11358868075533,-1.90724329709164,-0.844112994105526
amnicola,-0.92640117067023,-0.654873399925138,-0.645645827013884,0.00756957729822141
amnicola,-0.760554265235231,-1.7316591768601,-1.7980800735434,-1.01989314219968
amnicola,-0.933044771442708,0.0096128843033231,-0.590396484868174,0.0629334842587393
amnicola,-0.902350342174577,-1.61379021755453,-1.65712397767618,-1.15501592029334
amnicola,-0.711882353428846,-1.92805793254289,-1.85475063506605,-0.304798041336954
amnicola,-1.1371395409461,-1.47870777993719,-1.53981891656396,-1.47355465457528
amnicola,-1.18512542793214,-1.65333715846048,-1.21043652244174,-1.16991479670608
amnicola,-0.888798345773162,-2.15864137743586,-1.59919300118272,-0.681575365647481
amnicola,-0.916758890651006,-1.63482450001431,-2.15290838141863,-0.963275959202337
amnicola,-0.649345621249653,-1.56114387782808,-2.05429902182349,-0.914213330440505
amnicola,-0.773782292757583,-1.73939985164854,-2.13850293775801,-0.500128757811149
amnicola,-0.995639444688734,-1.86986833564883,-2.20709561772294,-1.05713237163346
amnicola,-0.886514566709454,-2.17664652863977,-1.68277810056342,-0.320839721492725
amnicola,-1.06826035138151,-0.695491258029075,-0.49247664928879,-0.00886224701497077
amnicola,-0.804775201241276,-1.2723390148825,-1.5181835951528,-0.678207713362318
amnicola,-0.542273986559974,-1.34612824778869,-1.52225910292734,-0.809315371284458
amnicola,-0.577487864756226,-1.66690257242254,-1.90737700875313,-0.869805214325199
amnicola,-0.798304538033729,-1.32050925436014,-2.04052601891102,-0.411045212452091
amnicola,-0.721880546010945,-2.19784001658154,-1.49005929017478,-0.511867455383871
amnicola,-0.822463335913706,-0.03660442651122,-1.00371768568104,0.0331429827491219
amnicola,-0.520865982991876,-1.86709562291639,-1.55060305938511,-0.866010935237396
amnicola,-1.04231859507019,-0.441914701075858,-0.765648356690231,0.160991173295165
amnicola,-0.398014594157374,-1.87323239423847,-2.03099283033932,-1.12217522953553
amnicola,-0.736927934142895,-1.80778350461555,-1.3759142145444,-0.707471806901373
amnicola,-0.822460407006411,-0.958852158514211,-1.56793301644764,-1.02627963751914
amnicola,-0.735239510030922,-2.15952516216268,-1.54038704364398,-0.520150887128035
amnicola,-0.762620267262072,-2.00735921962517,-1.82665054136598,-0.362226956273121
amnicola,-0.918702130535033,-0.448066411720182,-0.901136468242646,-0.316849285315552
amnicola,-1.16486595554698,-1.28688800332,-1.39567946515785,-1.17312459381397
amnicola,-0.899103900146543,-1.63387228019965,-1.74576030752794,-0.287392557253916
amnicola,-0.689450996975069,-1.46891244830793,-1.28129198882916,-0.240493267411552
amnicola,-0.76021970494399,-2.41349645858346,-1.3733089798297,-1.04257368873361
amnicola,-0.212605967564454,-0.224075573146924,-0.396478455957678,-0.241097082260102
amnicola,-1.01872510631007,-1.81467732090445,-1.87960170231344,-0.642224456049354
amnicola,0.102488042011537,-1.70667808031763,-1.49973292812437,0.0475070651452108
amnicola,-0.582172637790652,-1.24027198974856,-1.83780053163066,-0.894261424465244
amnicola,-0.887901711473768,-0.819081159199152,-1.7435425307794,-1.12732535146084
amnicola,-0.546651953228421,-2.2462754196465,-1.37749678796974,-0.680018965730431
angelana,0.114034500794453,0.569289327835564,-0.59706155117457,-0.270442437492145
angelana,0.106742405010361,0.512349284507224,-0.580818455130569,-0.28252985824323
angelana,0.117582154044448,0.515815391091297,-0.555341838360273,-0.287001589076288
angelana,0.13856169488541,0.525046151346052,-0.613570657787721,-0.307298247793228
angelana,0.104831956646504,0.553638355529234,-0.600690076582977,-0.281047316340635
angelana,0.13005217215848,0.506150946568943,-0.603361356332301,-0.260422007127328
angelana,0.107149042642136,0.553070653013666,-0.569363098376529,-0.29897937835149
angelana,0.130805970833933,0.498275885092849,-0.618592765357026,-0.281864227030954
angelana,0.13009423596714,0.500289388114291,-0.589292470855296,-0.318580881311833
angelana,0.130060741522468,0.495519582678423,-0.613052221113952,-0.275226093603847
angelana,0.142679293045165,0.545966249705042,-0.576154850145486,-0.305339337827671
angelana,0.13239847828312,0.52694033445818,-0.607228370989254,-0.32310264628689
angelana,0.109590844385847,0.526562495161226,-0.599893036860767,-0.274744381333921
angelana,0.132757806814412,0.541662269482704,-0.57806571483122,-0.289167201886257
angelana,0.136008367635522,0.522857555272273,-0.621582274746707,-0.323516224682965
angelana,0.141810651707151,0.549896898936783,-0.602837455925138,-0.253848068279424
angelana,0.138852510885602,0.525773562407231,-0.594121357969101,-0.246392309675507
angelana,0.123485670001152,0.540341531735021,-0.574866821171119,-0.336056618144689
angelana,0.123130657636593,0.563945534525025,-0.588131827249036,-0.258158217181476
angelana,0.114881821880903,0.541729971823873,-0.615575886703263,-0.276027795263485
angelana,0.12878254621028,0.563158279751681,-0.575273064370378,-0.290024222105438
angelana,0.14175242440646,0.539695531725403,-0.592887920134197,-0.235656313411392
angelana,0.130361129401177,0.513438416809321,-0.623590585572669,-0.320881114050848
angelana,0.116096440311299,0.554508765282665,-0.584926636693541,-0.284509761212179
angelana,0.122883084908859,0.557674532103115,-0.586555255280923,-0.295248491562736
angelana,0.11172568882233,0.559734473169854,-0.56768610303222,-0.290042595523967
angelana,0.122753249301603,0.533609318959652,-0.602323346337749,-0.275446479170989
angelana,0.122424289253019,0.551298811310969,-0.626483188617773,-0.312267968321853
angelana,0.151181980745117,0.536768366471282,-0.59130238659173,-0.311974143263589
angelana,0.126016452136918,0.543176354808729,-0.565827674435141,-0.296805516883893
angelana,0.142113728510298,0.519442056932526,-0.601008560115638,-0.262705023228692
angelana,0.135638624485817,0.512523497724638,-0.619089505030826,-0.293789130038879
angelana,0.116396554500441,0.531868391325199,-0.596570871162139,-0.286872923754708
angelana,0.147352607749976,0.524510577689617,-0.590363208414304,-0.254169361755939
angelana,0.126496253311139,0.533165589389883,-0.570100421328207,-0.259569881453206
angelana,0.138852921493917,0.514240810352596,-0.605266743686254,-0.299620310162542
angelana,0.114558616635191,0.531684612097511,-0.594497900636861,-0.310883576144445
angelana,0.149159850781404,0.550618708279499,-0.58758065742425,-0.26545826907134
angelana,0.125752659611612,0.53628489347131,-0.60802633570138,-0.25314286000849
angelana,0.145671352260911,0.524570730335801,-0.591304712120737,-0.245992114270653
angelana,0.127622012557588,0.573387830914571,-0.600412475357493,-0.310749766996787
angelana,0.115981354992135,0.553983873766518,-0.560221024501069,-0.302456986161506
angelana,0.127149332123327,0.575446375622049,-0.587762363472784,-0.303269515725289
angelana,0.149054146379126,0.539205312228994,-0.586888077609303,-0.291917676431785
angelana,0.123743026233862,0.555228648872902,-0.607241992404408,-0.326943302080201
angelana,0.114217159147872,0.523770368052339,-0.607510902792745,-0.293441685830248
angelana,0.128598543167037,0.532373982789485,-0.628718910031318,-0.318667068707744
angelana,0.13605962115593,0.557469361205835,-0.60282774020092,-0.341734069327906
angelana,0.135089291706257,0.528135432841052,-0.554305166328117,-0.299976065837312
angelana,0.126334637630522,0.510250325856979,-0.605228887281839,-0.278723954894535
angelana,0.128994066820318,0.540529874589676,-0.591425030112201,-0.255929458006123
